branch,head,coupling_layer,target_coord,mean_entropy
scale,1,1,1,2.262132167816162
scale,1,1,2,0.7949821949005127
scale,1,1,3,1.6750051975250244
scale,1,1,5,0.4976688325405121
scale,1,1,6,1.1627854108810425
scale,1,1,7,0.39549604058265686
scale,1,1,11,0.27282002568244934
scale,1,1,13,0.9249126315116882
scale,1,1,18,0.8498397469520569
scale,1,1,23,0.5466563701629639
scale,1,1,24,0.5938898324966431
scale,1,1,25,0.7395223379135132
scale,1,1,26,1.036747932434082
scale,1,1,28,0.8249236345291138
scale,1,1,31,1.5045491456985474
scale,1,1,32,1.2654482126235962
scale,1,1,33,2.4788453578948975
scale,1,1,34,0.7383978366851807
scale,1,1,38,0.2762494385242462
scale,1,1,40,0.8186317086219788
scale,1,1,43,0.5836186408996582
scale,1,1,44,0.36835378408432007
scale,1,1,46,0.26349565386772156
scale,1,2,0,1.9586200714111328
scale,1,2,1,1.6121037006378174
scale,1,2,5,1.7952443361282349
scale,1,2,6,1.9976359605789185
scale,1,2,7,1.3711977005004883
scale,1,2,8,2.696528911590576
scale,1,2,9,2.8248515129089355
scale,1,2,13,1.0975202322006226
scale,1,2,14,1.4637664556503296
scale,1,2,17,2.405562162399292
scale,1,2,19,1.2566741704940796
scale,1,2,21,0.8646185398101807
scale,1,2,22,0.08522244542837143
scale,1,2,23,0.6830205321311951
scale,1,2,27,0.3346713185310364
scale,1,2,31,0.7228467464447021
scale,1,2,33,0.015400703065097332
scale,1,2,34,0.009171757847070694
scale,1,2,35,0.02130177617073059
scale,1,2,36,0.9564236402511597
scale,1,2,38,0.522506594657898
scale,1,2,41,1.8806809186935425
scale,1,2,42,0.27795886993408203
scale,1,2,45,1.8740923404693604
scale,1,3,2,0.4998379647731781
scale,1,3,3,1.2541300058364868
scale,1,3,4,0.6304826736450195
scale,1,3,10,1.257650375366211
scale,1,3,11,2.577472686767578
scale,1,3,12,1.6541025638580322
scale,1,3,15,0.985498309135437
scale,1,3,16,0.45705345273017883
scale,1,3,18,0.9307199716567993
scale,1,3,20,1.1993762254714966
scale,1,3,24,1.2833778858184814
scale,1,3,25,1.3302700519561768
scale,1,3,26,0.9113675355911255
scale,1,3,28,0.9357442855834961
scale,1,3,29,2.4532153606414795
scale,1,3,30,1.5748146772384644
scale,1,3,32,1.0080820322036743
scale,1,3,37,1.6309057474136353
scale,1,3,39,0.656133770942688
scale,1,3,40,0.7528916001319885
scale,1,3,43,0.3953559100627899
scale,1,3,44,1.3233847618103027
scale,1,3,46,0.22148655354976654
scale,1,3,47,1.481876254081726
scale,1,4,0,0.729200541973114
scale,1,4,2,1.2557309865951538
scale,1,4,3,0.6015760898590088
scale,1,4,7,1.0819916725158691
scale,1,4,8,0.7668625116348267
scale,1,4,11,0.29534363746643066
scale,1,4,13,0.9489649534225464
scale,1,4,14,2.0873842239379883
scale,1,4,16,1.4209699630737305
scale,1,4,17,0.8405094146728516
