branch,head,coupling_layer,target_coord,mean_entropy
shift,2,6,23,1.0061235427856445
shift,2,6,24,1.601999044418335
shift,2,6,26,2.8971638679504395
shift,2,6,32,1.728976845741272
shift,2,6,34,2.224487781524658
shift,2,6,35,3.0039429664611816
shift,2,6,38,2.6099424362182617
shift,2,6,45,2.462538242340088
shift,2,6,46,0.9121038913726807
shift,2,7,1,0.7600677609443665
shift,2,7,3,1.078478217124939
shift,2,7,7,2.020667552947998
shift,2,7,13,2.3356025218963623
shift,2,7,15,2.568159580230713
shift,2,7,16,2.717708110809326
shift,2,7,17,2.7591500282287598
shift,2,7,20,0.8080955743789673
shift,2,7,25,1.079935073852539
shift,2,7,27,2.5707528591156006
shift,2,7,28,2.0802876949310303
shift,2,7,29,2.3069307804107666
shift,2,7,30,2.466057538986206
shift,2,7,31,2.1558847427368164
shift,2,7,33,2.10494327545166
shift,2,7,36,1.4444102048873901
shift,2,7,37,2.2475006580352783
shift,2,7,39,1.8758456707000732
shift,2,7,40,2.2220914363861084
shift,2,7,41,2.143463373184204
shift,2,7,42,2.305147886276245
shift,2,7,43,2.2704975605010986
shift,2,7,44,1.0453120470046997
scale,1,0,3,0.43031612038612366
scale,1,0,4,1.029282808303833
scale,1,0,5,1.348098874092102
scale,1,0,7,0.7509271502494812
scale,1,0,8,0.7081835269927979
scale,1,0,11,0.6885031461715698
scale,1,0,12,0.7616937160491943
scale,1,0,14,1.0786484479904175
scale,1,0,16,0.9388449788093567
scale,1,0,17,1.5893996953964233
scale,1,0,19,0.4608822166919708
scale,1,0,20,1.2375977039337158
scale,1,0,21,0.9865472316741943
scale,1,0,22,1.1138066053390503
scale,1,0,23,0.39887189865112305
scale,1,0,27,0.6677269339561462
scale,1,0,28,0.5419217348098755
scale,1,0,29,0.17675337195396423
scale,1,0,32,0.4040852189064026
scale,1,0,33,1.1296193599700928
scale,1,0,34,0.9013198614120483
scale,1,0,36,0.1560654193162918
scale,1,0,45,0.3071027994155884
scale,1,0,46,1.687376618385315
scale,1,1,0,2.573368549346924
scale,1,1,1,0.3270341753959656
scale,1,1,2,0.37063318490982056
scale,1,1,6,0.9104087352752686
scale,1,1,9,1.1241631507873535
scale,1,1,10,1.4346669912338257
scale,1,1,13,0.016396434977650642
scale,1,1,15,0.014364045113325119
scale,1,1,18,0.024936500936746597
scale,1,1,24,0.16544127464294434
scale,1,1,25,2.279723644256592
scale,1,1,26,1.2356879711151123
scale,1,1,30,0.7780600190162659
scale,1,1,31,0.8558570146560669
scale,1,1,35,0.23975323140621185
scale,1,1,37,2.6596624851226807
scale,1,1,38,2.3208727836608887
scale,1,1,39,0.7699943780899048
scale,1,1,40,2.4769513607025146
scale,1,1,41,2.5468339920043945
scale,1,1,42,2.747610330581665
scale,1,1,43,2.3523428440093994
scale,1,1,44,1.3284651041030884
scale,1,2,0,0.5447151064872742
scale,1,2,1,0.12705382704734802
scale,1,2,2,2.349156141281128
scale,1,2,3,2.399777889251709
scale,1,2,4,1.4527655839920044
scale,1,2,5,0.22765429317951202
scale,1,2,6,0.8513162136077881
scale,1,2,10,2.3482396602630615
scale,1,2,12,2.2901840209960938
scale,1,2,14,1.5705487728118896
scale,1,2,15,2.0830445289611816
scale,1,2,17,1.2933903932571411
scale,1,2,19,0.8793783187866211
scale,1,2,21,0.15851417183876038
scale,1,2,23,0.6543058156967163
scale,1,2,26,2.1163291931152344
scale,1,2,30,2.0831305980682373
scale,1,2,31,0.4122387766838074
scale,1,2,33,2.2807703018188477
scale,1,2,34,0.5667593479156494
scale,1,2,35,2.717533588409424
scale,1,2,36,0.03279155120253563
scale,1,2,38,0.9006618857383728
scale,1,2,46,2.0223958492279053
scale,1,3,7,0.7373149394989014
scale,1,3,8,0.10618890821933746
scale,1,3,9,0.3960804343223572
scale,1,3,11,0.3009473383426666
scale,1,3,13,0.13407373428344727
scale,1,3,16,0.010346662253141403
scale,1,3,18,0.01689709722995758
scale,1,3,20,1.4272724390029907
scale,1,3,22,0.6671613454818726
scale,1,3,24,2.099976062774658
scale,1,3,25,2.241677761077881
scale,1,3,27,2.478450298309326
scale,1,3,28,2.532559633255005
scale,1,3,29,2.1515769958496094
scale,1,3,32,1.0298478603363037
scale,1,3,37,0.5019834041595459
scale,1,3,39,1.20750093460083
scale,1,3,40,2.39996337890625
scale,1,3,41,0.9179918169975281
scale,1,3,42,0.46664008498191833
scale,1,3,43,0.37544363737106323
scale,1,3,44,0.4165790379047394
scale,1,3,45,1.3214317560195923
scale,1,4,1,1.557220697402954
scale,1,4,2,2.145578622817993
scale,1,4,4,2.2166123390197754
scale,1,4,7,1.93345308303833
scale,1,4,8,1.466220736503601
scale,1,4,9,1.6753581762313843
scale,1,4,10,1.2969247102737427
scale,1,4,11,1.8419610261917114
scale,1,4,13,2.306766986846924
scale,1,4,14,2.0497677326202393
scale,1,4,16,2.2231593132019043
scale,1,4,18,2.2448880672454834
scale,1,4,21,1.355972409248352
scale,1,4,23,1.744327187538147
scale,1,4,25,0.7083860635757446
scale,1,4,28,1.4091116189956665
scale,1,4,30,1.3150168657302856
scale,1,4,33,2.120681047439575
scale,1,4,36,1.1200019121170044
scale,1,4,37,0.7097142338752747
scale,1,4,38,2.7350003719329834
scale,1,4,39,0.2588798403739929
scale,1,4,40,0.8501701951026917
scale,1,4,45,1.2584799528121948
scale,1,5,0,1.852779746055603
scale,1,5,3,2.604454517364502
scale,1,5,5,2.4486191272735596
scale,1,5,6,2.414614200592041
scale,1,5,12,0.5128880739212036
scale,1,5,15,2.0771584510803223
scale,1,5,17,0.6257797479629517
scale,1,5,19,1.6370792388916016
scale,1,5,20,1.2609349489212036
scale,1,5,22,0.2074516862630844
scale,1,5,24,2.086890935897827
scale,1,5,26,0.4606369733810425
scale,1,5,27,0.791394054889679
scale,1,5,29,0.7795990109443665
scale,1,5,31,2.3161821365356445
scale,1,5,32,0.6257542371749878
scale,1,5,34,0.5928111672401428
scale,1,5,35,0.0914507582783699
scale,1,5,41,1.2073975801467896
scale,1,5,42,0.24497222900390625
scale,1,5,43,0.6639037132263184
scale,1,5,44,0.2404548078775406
scale,1,5,46,0.23216721415519714
scale,1,6,0,2.6121811866760254
scale,1,6,2,1.9394960403442383
scale,1,6,4,2.4749562740325928
scale,1,6,5,2.106519937515259
scale,1,6,6,2.3089022636413574
scale,1,6,8,2.6723856925964355
scale,1,6,9,1.8220447301864624
scale,1,6,10,2.081164836883545
scale,1,6,11,2.712348699569702
scale,1,6,12,2.4117045402526855
scale,1,6,14,2.220412015914917
scale,1,6,18,2.4156248569488525
scale,1,6,19,2.2437074184417725
