seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_last_j,pip_last_k,pip_mcmc_j,pip_mcmc_k,slab_skl_j,slab_skl_k,joint_skl
478,true_active_true_active,83,56,84,57,0.7085617,-1.522497,1.0,1.0,0.965375,1.0,17.15795021096452,18.633112458528892,26.777514064826526
479,true_active_true_active,70,44,71,45,1.8310908,1.2752206,0.977,1.0,1.0,1.0,2.1797154228672175,2.6823966882652597,11.336563906929523
479,true_active_true_active,70,90,71,91,1.8310908,-0.7536713,0.977,1.0,1.0,0.99975,2.1797154228672175,5.470724640163896,16.93661437182645
479,true_active_true_active,70,54,71,55,1.8310908,1.2203933,0.977,1.0,1.0,1.0,2.1797154228672175,7.747531598633066,12.318624738207888
479,true_active_true_active,70,79,71,80,1.8310908,1.4391985,0.977,1.0,1.0,1.0,2.1797154228672175,8.336224451652843,15.890319419164955
479,true_active_true_active,70,41,71,42,1.8310908,-0.895637,0.977,1.0,1.0,0.9995,2.1797154228672175,9.124792947993848,15.369792280838249
479,true_active_true_active,70,20,71,21,1.8310908,0.7574688,0.977,1.0,1.0,0.815875,2.1797154228672175,11.122332197858658,13.989408609759266
479,true_active_true_active,70,83,71,84,1.8310908,1.8960842,0.977,1.0,1.0,1.0,2.1797154228672175,13.21872076846723,14.522441549705366
479,true_active_true_active,44,90,45,91,1.2752206,-0.7536713,1.0,1.0,1.0,0.99975,2.6823966882652597,5.470724640163896,17.020191712234542
479,true_active_true_active,44,54,45,55,1.2752206,1.2203933,1.0,1.0,1.0,1.0,2.6823966882652597,7.747531598633066,12.89055578441313
479,true_active_true_active,44,79,45,80,1.2752206,1.4391985,1.0,1.0,1.0,1.0,2.6823966882652597,8.336224451652843,16.14211350138449
479,true_active_true_active,44,41,45,42,1.2752206,-0.895637,1.0,1.0,1.0,0.9995,2.6823966882652597,9.124792947993848,15.50664555992031
479,true_active_true_active,44,20,45,21,1.2752206,0.7574688,1.0,1.0,1.0,0.815875,2.6823966882652597,11.122332197858658,14.132734528823724
479,true_active_true_active,44,83,45,84,1.2752206,1.8960842,1.0,1.0,1.0,1.0,2.6823966882652597,13.21872076846723,15.45612826203568
479,true_active_true_active,90,54,91,55,-0.7536713,1.2203933,1.0,1.0,0.99975,1.0,5.470724640163896,7.747531598633066,14.07182232266043
479,true_active_true_active,90,79,91,80,-0.7536713,1.4391985,1.0,1.0,0.99975,1.0,5.470724640163896,8.336224451652843,16.210819671907146
479,true_active_true_active,90,41,91,42,-0.7536713,-0.895637,1.0,1.0,0.99975,0.9995,5.470724640163896,9.124792947993848,16.48415329894697
479,true_active_true_active,90,20,91,21,-0.7536713,0.7574688,1.0,1.0,0.99975,0.815875,5.470724640163896,11.122332197858658,14.373353786605408
479,true_active_true_active,90,83,91,84,-0.7536713,1.8960842,1.0,1.0,0.99975,1.0,5.470724640163896,13.21872076846723,17.40166054751092
479,true_active_true_active,54,79,55,80,1.2203933,1.4391985,1.0,1.0,1.0,1.0,7.747531598633066,8.336224451652843,14.067249321239204
479,true_active_true_active,54,41,55,42,1.2203933,-0.895637,1.0,1.0,1.0,0.9995,7.747531598633066,9.124792947993848,14.999214357227611
479,true_active_true_active,54,20,55,21,1.2203933,0.7574688,1.0,1.0,1.0,0.815875,7.747531598633066,11.122332197858658,13.699683699199444
479,true_active_true_active,54,83,55,84,1.2203933,1.8960842,1.0,1.0,1.0,1.0,7.747531598633066,13.21872076846723,16.6816201096917
479,true_active_true_active,79,41,80,42,1.4391985,-0.895637,1.0,1.0,1.0,0.9995,8.336224451652843,9.124792947993848,16.295404642135026
479,true_active_true_active,79,20,80,21,1.4391985,0.7574688,1.0,1.0,1.0,0.815875,8.336224451652843,11.122332197858658,14.53924856054758
479,true_active_true_active,79,83,80,84,1.4391985,1.8960842,1.0,1.0,1.0,1.0,8.336224451652843,13.21872076846723,17.106002537799746
479,true_active_true_active,41,20,42,21,-0.895637,0.7574688,1.0,1.0,0.9995,0.815875,9.124792947993848,11.122332197858658,14.841921625793258
479,true_active_true_active,41,83,42,84,-0.895637,1.8960842,1.0,1.0,0.9995,1.0,9.124792947993848,13.21872076846723,17.618960997190616
479,true_active_true_active,20,83,21,84,0.7574688,1.8960842,1.0,1.0,0.815875,1.0,11.122332197858658,13.21872076846723,15.747601826473879
480,true_active_true_active,51,7,52,8,1.2294399,0.74683326,1.0,1.0,1.0,0.9785,14.048182256740146,14.512616482661244,18.179218340798304
480,true_active_true_active,51,10,52,11,1.2294399,1.6214428,1.0,1.0,1.0,1.0,14.048182256740146,15.122446402713981,16.651614763857175
480,true_active_true_active,51,99,52,100,1.2294399,-1.5192727,1.0,1.0,1.0,1.0,14.048182256740146,16.441353149661758,19.68953399829762
480,true_active_true_active,51,73,52,74,1.2294399,-1.504517,1.0,1.0,1.0,1.0,14.048182256740146,16.886577371999955,18.504582582520392
480,true_active_true_active,51,86,52,87,1.2294399,0.872592,1.0,1.0,1.0,0.99875,14.048182256740146,29.002249051832383,29.182046868712952
480,true_active_true_active,7,10,8,11,0.74683326,1.6214428,1.0,1.0,0.9785,1.0,14.512616482661244,15.122446402713981,16.559043123274094
480,true_active_true_active,7,99,8,100,0.74683326,-1.5192727,1.0,1.0,0.9785,1.0,14.512616482661244,16.441353149661758,19.62584808032385
480,true_active_true_active,7,73,8,74,0.74683326,-1.504517,1.0,1.0,0.9785,1.0,14.512616482661244,16.886577371999955,17.825126029006498
480,true_active_true_active,7,86,8,87,0.74683326,0.872592,1.0,1.0,0.9785,0.99875,14.512616482661244,29.002249051832383,26.303736810209415
480,true_active_true_active,10,99,11,100,1.6214428,-1.5192727,1.0,1.0,1.0,1.0,15.122446402713981,16.441353149661758,16.794461042638893
480,true_active_true_active,10,73,11,74,1.6214428,-1.504517,1.0,1.0,1.0,1.0,15.122446402713981,16.886577371999955,17.01129032843163
480,true_active_true_active,10,86,11,87,1.6214428,0.872592,1.0,1.0,1.0,0.99875,15.122446402713981,29.002249051832383,28.892471611718836
480,true_active_true_active,99,73,100,74,-1.5192727,-1.504517,1.0,1.0,1.0,1.0,16.441353149661758,16.886577371999955,18.502506376055287
480,true_active_true_active,99,86,100,87,-1.5192727,0.872592,1.0,1.0,1.0,0.99875,16.441353149661758,29.002249051832383,32.80810366857936
480,true_active_true_active,73,86,74,87,-1.504517,0.872592,1.0,1.0,1.0,0.99875,16.886577371999955,29.002249051832383,29.086675843118936
481,true_active_true_active,25,50,26,51,-1.7110125,1.820615,0.99975,1.0,1.0,1.0,10.40024693756599,11.58916793381261,16.601827339110553
481,true_active_true_active,25,63,26,64,-1.7110125,0.93137366,0.99975,1.0,1.0,1.0,10.40024693756599,13.466015809648878,16.375372069059484
481,true_active_true_active,25,86,26,87,-1.7110125,1.4323096,0.99975,1.0,1.0,1.0,10.40024693756599,13.604007521981856,16.52975329682736
481,true_active_true_active,25,59,26,60,-1.7110125,-1.2588762,0.99975,1.0,1.0,1.0,10.40024693756599,13.746338235618229,15.859179601556425
481,true_active_true_active,25,97,26,98,-1.7110125,1.9320534,0.99975,0.99975,1.0,1.0,10.40024693756599,14.584164053015378,16.951772381177875
481,true_active_true_active,25,41,26,42,-1.7110125,1.3565843,0.99975,1.0,1.0,1.0,10.40024693756599,15.589447487749245,17.60537842762814
481,true_active_true_active,25,58,26,59,-1.7110125,0.8453957,0.99975,1.0,1.0,0.995,10.40024693756599,15.668175984991233,17.634741620233058
481,true_active_true_active,50,63,51,64,1.820615,0.93137366,1.0,1.0,1.0,1.0,11.58916793381261,13.466015809648878,16.819895144052953
481,true_active_true_active,50,86,51,87,1.820615,1.4323096,1.0,1.0,1.0,1.0,11.58916793381261,13.604007521981856,17.89920818348036
481,true_active_true_active,50,59,51,60,1.820615,-1.2588762,1.0,1.0,1.0,1.0,11.58916793381261,13.746338235618229,16.04634910650899
481,true_active_true_active,50,97,51,98,1.820615,1.9320534,1.0,0.99975,1.0,1.0,11.58916793381261,14.584164053015378,17.720694241755726
481,true_active_true_active,50,41,51,42,1.820615,1.3565843,1.0,1.0,1.0,1.0,11.58916793381261,15.589447487749245,18.611113366957017
481,true_active_true_active,50,58,51,59,1.820615,0.8453957,1.0,1.0,1.0,0.995,11.58916793381261,15.668175984991233,17.949989393176846
481,true_active_true_active,63,86,64,87,0.93137366,1.4323096,1.0,1.0,1.0,1.0,13.466015809648878,13.604007521981856,15.769452312400315
481,true_active_true_active,63,59,64,60,0.93137366,-1.2588762,1.0,1.0,1.0,1.0,13.466015809648878,13.746338235618229,16.08158177233799
481,true_active_true_active,63,97,64,98,0.93137366,1.9320534,1.0,0.99975,1.0,1.0,13.466015809648878,14.584164053015378,17.466198853434413
481,true_active_true_active,63,41,64,42,0.93137366,1.3565843,1.0,1.0,1.0,1.0,13.466015809648878,15.589447487749245,18.228933581426283
481,true_active_true_active,63,58,64,59,0.93137366,0.8453957,1.0,1.0,1.0,0.995,13.466015809648878,15.668175984991233,18.558050428904266
481,true_active_true_active,86,59,87,60,1.4323096,-1.2588762,1.0,1.0,1.0,1.0,13.604007521981856,13.746338235618229,16.83562057862506
481,true_active_true_active,86,97,87,98,1.4323096,1.9320534,1.0,0.99975,1.0,1.0,13.604007521981856,14.584164053015378,17.51174596017912
481,true_active_true_active,86,41,87,42,1.4323096,1.3565843,1.0,1.0,1.0,1.0,13.604007521981856,15.589447487749245,17.67888001783472
481,true_active_true_active,86,58,87,59,1.4323096,0.8453957,1.0,1.0,1.0,0.995,13.604007521981856,15.668175984991233,17.019887686748906
481,true_active_true_active,59,97,60,98,-1.2588762,1.9320534,1.0,0.99975,1.0,1.0,13.746338235618229,14.584164053015378,16.90126005516852
481,true_active_true_active,59,41,60,42,-1.2588762,1.3565843,1.0,1.0,1.0,1.0,13.746338235618229,15.589447487749245,16.853672606928903
481,true_active_true_active,59,58,60,59,-1.2588762,0.8453957,1.0,1.0,1.0,0.995,13.746338235618229,15.668175984991233,17.193661675495182
481,true_active_true_active,97,41,98,42,1.9320534,1.3565843,0.99975,1.0,1.0,1.0,14.584164053015378,15.589447487749245,18.481418309232282
481,true_active_true_active,97,58,98,59,1.9320534,0.8453957,0.99975,1.0,1.0,0.995,14.584164053015378,15.668175984991233,17.926315000657343
481,true_active_true_active,41,58,42,59,1.3565843,0.8453957,1.0,1.0,1.0,0.995,15.589447487749245,15.668175984991233,19.118301319839578
482,true_active_true_active,61,8,62,9,1.0505455,1.6774168,1.0,1.0,1.0,1.0,13.965744653428722,14.022193947638293,15.553539234342285
482,true_active_true_active,61,79,62,80,1.0505455,0.72187454,1.0,1.0,1.0,0.99025,13.965744653428722,14.235437092063297,12.723079926635801
482,true_active_true_active,61,1,62,2,1.0505455,-1.0594779,1.0,1.0,1.0,1.0,13.965744653428722,14.592075465112302,14.834911123518188
482,true_active_true_active,61,6,62,7,1.0505455,-0.5317239,1.0,1.0,1.0,0.939375,13.965744653428722,14.63188459983604,15.537617187975435
482,true_active_true_active,61,26,62,27,1.0505455,-1.119802,1.0,1.0,1.0,1.0,13.965744653428722,14.884613438974682,12.715409302929178
482,true_active_true_active,61,60,62,61,1.0505455,-1.2134842,1.0,1.0,1.0,1.0,13.965744653428722,15.685109505879451,16.205068518920736
482,true_active_true_active,61,52,62,53,1.0505455,1.5378891,1.0,1.0,1.0,1.0,13.965744653428722,16.635154254751573,16.26647497290549
482,true_active_true_active,8,79,9,80,1.6774168,0.72187454,1.0,1.0,1.0,0.99025,14.022193947638293,14.235437092063297,15.209737641180272
482,true_active_true_active,8,1,9,2,1.6774168,-1.0594779,1.0,1.0,1.0,1.0,14.022193947638293,14.592075465112302,13.014942908218977
482,true_active_true_active,8,6,9,7,1.6774168,-0.5317239,1.0,1.0,1.0,0.939375,14.022193947638293,14.63188459983604,16.252414193764672
482,true_active_true_active,8,26,9,27,1.6774168,-1.119802,1.0,1.0,1.0,1.0,14.022193947638293,14.884613438974682,16.5512313982166
482,true_active_true_active,8,60,9,61,1.6774168,-1.2134842,1.0,1.0,1.0,1.0,14.022193947638293,15.685109505879451,17.66863920975668
482,true_active_true_active,8,52,9,53,1.6774168,1.5378891,1.0,1.0,1.0,1.0,14.022193947638293,16.635154254751573,17.998442354708903
482,true_active_true_active,79,1,80,2,0.72187454,-1.0594779,1.0,1.0,0.99025,1.0,14.235437092063297,14.592075465112302,11.80426660381634
482,true_active_true_active,79,6,80,7,0.72187454,-0.5317239,1.0,1.0,0.99025,0.939375,14.235437092063297,14.63188459983604,6.394845895089485
482,true_active_true_active,79,26,80,27,0.72187454,-1.119802,1.0,1.0,0.99025,1.0,14.235437092063297,14.884613438974682,11.10007530752883
482,true_active_true_active,79,60,80,61,0.72187454,-1.2134842,1.0,1.0,0.99025,1.0,14.235437092063297,15.685109505879451,13.798041535345064
482,true_active_true_active,79,52,80,53,0.72187454,1.5378891,1.0,1.0,0.99025,1.0,14.235437092063297,16.635154254751573,8.37598920399062
482,true_active_true_active,1,6,2,7,-1.0594779,-0.5317239,1.0,1.0,1.0,0.939375,14.592075465112302,14.63188459983604,14.648448393221901
482,true_active_true_active,1,26,2,27,-1.0594779,-1.119802,1.0,1.0,1.0,1.0,14.592075465112302,14.884613438974682,14.774428335287283
482,true_active_true_active,1,60,2,61,-1.0594779,-1.2134842,1.0,1.0,1.0,1.0,14.592075465112302,15.685109505879451,11.374415600824223
482,true_active_true_active,1,52,2,53,-1.0594779,1.5378891,1.0,1.0,1.0,1.0,14.592075465112302,16.635154254751573,12.755798052941618
482,true_active_true_active,6,26,7,27,-0.5317239,-1.119802,1.0,1.0,0.939375,1.0,14.63188459983604,14.884613438974682,18.08520771115752
482,true_active_true_active,6,60,7,61,-0.5317239,-1.2134842,1.0,1.0,0.939375,1.0,14.63188459983604,15.685109505879451,17.43136709270883
482,true_active_true_active,6,52,7,53,-0.5317239,1.5378891,1.0,1.0,0.939375,1.0,14.63188459983604,16.635154254751573,18.842324516701346
482,true_active_true_active,26,60,27,61,-1.119802,-1.2134842,1.0,1.0,1.0,1.0,14.884613438974682,15.685109505879451,17.257630356397268
482,true_active_true_active,26,52,27,53,-1.119802,1.5378891,1.0,1.0,1.0,1.0,14.884613438974682,16.635154254751573,19.755492221023893
482,true_active_true_active,60,52,61,53,-1.2134842,1.5378891,1.0,1.0,1.0,1.0,15.685109505879451,16.635154254751573,18.60296148066353
483,true_active_true_active,62,15,63,16,1.3267285,-0.70490956,1.0,1.0,1.0,0.738625,14.425240460163634,16.816151727105794,16.98149807925554
483,true_active_true_active,62,38,63,39,1.3267285,1.919866,1.0,1.0,1.0,1.0,14.425240460163634,17.976459562605037,20.78293120895523
483,true_active_true_active,62,48,63,49,1.3267285,-0.76841444,1.0,1.0,1.0,0.7625,14.425240460163634,20.157128957714374,21.278650446001727
483,true_active_true_active,15,38,16,39,-0.70490956,1.919866,1.0,1.0,0.738625,1.0,16.816151727105794,17.976459562605037,18.50537701057401
483,true_active_true_active,15,48,16,49,-0.70490956,-0.76841444,1.0,1.0,0.738625,0.7625,16.816151727105794,20.157128957714374,21.460581789031576
483,true_active_true_active,38,48,39,49,1.919866,-0.76841444,1.0,1.0,1.0,0.7625,17.976459562605037,20.157128957714374,30.005253939629224
484,true_active_true_active,34,51,35,52,-1.673547,-1.7189662,1.0,1.0,1.0,1.0,11.572592100870395,12.142533877429829,17.428773892560685
484,true_active_true_active,34,16,35,17,-1.673547,1.6751722,1.0,1.0,1.0,1.0,11.572592100870395,13.858499299818561,16.752811382384024
484,true_active_true_active,34,86,35,87,-1.673547,1.4848034,1.0,1.0,1.0,1.0,11.572592100870395,14.033873356875384,16.047021949935072
484,true_active_true_active,34,76,35,77,-1.673547,-0.5150976,1.0,1.0,1.0,0.90175,11.572592100870395,14.338526751639234,17.69109939889962
484,true_active_true_active,34,89,35,90,-1.673547,1.6057565,1.0,1.0,1.0,1.0,11.572592100870395,15.104586563420858,17.74471167023197
484,true_active_true_active,34,33,35,34,-1.673547,1.6440127,1.0,1.0,1.0,1.0,11.572592100870395,15.942383057406364,16.48161674559136
484,true_active_true_active,34,62,35,63,-1.673547,-0.84579074,1.0,1.0,1.0,0.998375,11.572592100870395,16.270841048347144,18.467828797776168
484,true_active_true_active,51,16,52,17,-1.7189662,1.6751722,1.0,1.0,1.0,1.0,12.142533877429829,13.858499299818561,16.098807275684578
484,true_active_true_active,51,86,52,87,-1.7189662,1.4848034,1.0,1.0,1.0,1.0,12.142533877429829,14.033873356875384,17.440968074740585
484,true_active_true_active,51,76,52,77,-1.7189662,-0.5150976,1.0,1.0,1.0,0.90175,12.142533877429829,14.338526751639234,17.69886533703587
484,true_active_true_active,51,89,52,90,-1.7189662,1.6057565,1.0,1.0,1.0,1.0,12.142533877429829,15.104586563420858,18.451728220742446
484,true_active_true_active,51,33,52,34,-1.7189662,1.6440127,1.0,1.0,1.0,1.0,12.142533877429829,15.942383057406364,17.346042292101195
484,true_active_true_active,51,62,52,63,-1.7189662,-0.84579074,1.0,1.0,1.0,0.998375,12.142533877429829,16.270841048347144,17.952092006637766
484,true_active_true_active,16,86,17,87,1.6751722,1.4848034,1.0,1.0,1.0,1.0,13.858499299818561,14.033873356875384,15.790847784560157
484,true_active_true_active,16,76,17,77,1.6751722,-0.5150976,1.0,1.0,1.0,0.90175,13.858499299818561,14.338526751639234,17.05994771645109
484,true_active_true_active,16,89,17,90,1.6751722,1.6057565,1.0,1.0,1.0,1.0,13.858499299818561,15.104586563420858,16.3773920489689
484,true_active_true_active,16,33,17,34,1.6751722,1.6440127,1.0,1.0,1.0,1.0,13.858499299818561,15.942383057406364,16.785360508921347
484,true_active_true_active,16,62,17,63,1.6751722,-0.84579074,1.0,1.0,1.0,0.998375,13.858499299818561,16.270841048347144,18.142696346643348
484,true_active_true_active,86,76,87,77,1.4848034,-0.5150976,1.0,1.0,1.0,0.90175,14.033873356875384,14.338526751639234,17.321280526382015
484,true_active_true_active,86,89,87,90,1.4848034,1.6057565,1.0,1.0,1.0,1.0,14.033873356875384,15.104586563420858,18.14445074297465
484,true_active_true_active,86,33,87,34,1.4848034,1.6440127,1.0,1.0,1.0,1.0,14.033873356875384,15.942383057406364,18.054188693845738
484,true_active_true_active,86,62,87,63,1.4848034,-0.84579074,1.0,1.0,1.0,0.998375,14.033873356875384,16.270841048347144,17.169799837230435
484,true_active_true_active,76,89,77,90,-0.5150976,1.6057565,1.0,1.0,0.90175,1.0,14.338526751639234,15.104586563420858,18.037316672565694
484,true_active_true_active,76,33,77,34,-0.5150976,1.6440127,1.0,1.0,0.90175,1.0,14.338526751639234,15.942383057406364,17.45335480015771
484,true_active_true_active,76,62,77,63,-0.5150976,-0.84579074,1.0,1.0,0.90175,0.998375,14.338526751639234,16.270841048347144,18.281859889290054
484,true_active_true_active,89,33,90,34,1.6057565,1.6440127,1.0,1.0,1.0,1.0,15.104586563420858,15.942383057406364,17.94760463989752
484,true_active_true_active,89,62,90,63,1.6057565,-0.84579074,1.0,1.0,1.0,0.998375,15.104586563420858,16.270841048347144,17.769359912803914
484,true_active_true_active,33,62,34,63,1.6440127,-0.84579074,1.0,1.0,1.0,0.998375,15.942383057406364,16.270841048347144,16.86024501987721
485,true_active_true_active,42,7,43,8,-1.9042196,1.8647398,1.0,1.0,1.0,1.0,11.583723039766477,13.814746342845645,17.90841543898572
485,true_active_true_active,42,43,43,44,-1.9042196,1.6950033,1.0,1.0,1.0,1.0,11.583723039766477,14.239042490109078,16.223642058746172
485,true_active_true_active,42,14,43,15,-1.9042196,-0.5271014,1.0,1.0,1.0,0.628,11.583723039766477,14.312673016010171,16.34846555053107
485,true_active_true_active,42,88,43,89,-1.9042196,-1.2229393,1.0,1.0,1.0,1.0,11.583723039766477,14.324285369965683,15.428177030400438
485,true_active_true_active,42,82,43,83,-1.9042196,1.5545664,1.0,1.0,1.0,1.0,11.583723039766477,14.570352473189216,15.688981933662031
485,true_active_true_active,42,98,43,99,-1.9042196,-0.9927392,1.0,1.0,1.0,0.99475,11.583723039766477,15.149210207404833,16.592993136507243
485,true_active_true_active,42,1,43,2,-1.9042196,-0.5821588,1.0,1.0,1.0,0.61025,11.583723039766477,16.430740858931237,18.107417252075606
485,true_active_true_active,7,43,8,44,1.8647398,1.6950033,1.0,1.0,1.0,1.0,13.814746342845645,14.239042490109078,16.706880649008813
485,true_active_true_active,7,14,8,15,1.8647398,-0.5271014,1.0,1.0,1.0,0.628,13.814746342845645,14.312673016010171,16.74256937316615
485,true_active_true_active,7,88,8,89,1.8647398,-1.2229393,1.0,1.0,1.0,1.0,13.814746342845645,14.324285369965683,15.816824447740862
485,true_active_true_active,7,82,8,83,1.8647398,1.5545664,1.0,1.0,1.0,1.0,13.814746342845645,14.570352473189216,15.805277180940847
485,true_active_true_active,7,98,8,99,1.8647398,-0.9927392,1.0,1.0,1.0,0.99475,13.814746342845645,15.149210207404833,17.29557963046031
485,true_active_true_active,7,1,8,2,1.8647398,-0.5821588,1.0,1.0,1.0,0.61025,13.814746342845645,16.430740858931237,17.933119219587777
485,true_active_true_active,43,14,44,15,1.6950033,-0.5271014,1.0,1.0,1.0,0.628,14.239042490109078,14.312673016010171,16.458694262759163
485,true_active_true_active,43,88,44,89,1.6950033,-1.2229393,1.0,1.0,1.0,1.0,14.239042490109078,14.324285369965683,16.56564919316513
485,true_active_true_active,43,82,44,83,1.6950033,1.5545664,1.0,1.0,1.0,1.0,14.239042490109078,14.570352473189216,16.633572108805552
485,true_active_true_active,43,98,44,99,1.6950033,-0.9927392,1.0,1.0,1.0,0.99475,14.239042490109078,15.149210207404833,16.78052301807443
485,true_active_true_active,43,1,44,2,1.6950033,-0.5821588,1.0,1.0,1.0,0.61025,14.239042490109078,16.430740858931237,17.777308854864714
485,true_active_true_active,14,88,15,89,-0.5271014,-1.2229393,1.0,1.0,0.628,1.0,14.312673016010171,14.324285369965683,15.809826071131207
485,true_active_true_active,14,82,15,83,-0.5271014,1.5545664,1.0,1.0,0.628,1.0,14.312673016010171,14.570352473189216,15.736339875974693
485,true_active_true_active,14,98,15,99,-0.5271014,-0.9927392,1.0,1.0,0.628,0.99475,14.312673016010171,15.149210207404833,17.171198002151513
485,true_active_true_active,14,1,15,2,-0.5271014,-0.5821588,1.0,1.0,0.628,0.61025,14.312673016010171,16.430740858931237,17.078436430588308
485,true_active_true_active,88,82,89,83,-1.2229393,1.5545664,1.0,1.0,1.0,1.0,14.324285369965683,14.570352473189216,16.316293475874296
485,true_active_true_active,88,98,89,99,-1.2229393,-0.9927392,1.0,1.0,1.0,0.99475,14.324285369965683,15.149210207404833,16.116334206957386
485,true_active_true_active,88,1,89,2,-1.2229393,-0.5821588,1.0,1.0,1.0,0.61025,14.324285369965683,16.430740858931237,17.511357754217016
485,true_active_true_active,82,98,83,99,1.5545664,-0.9927392,1.0,1.0,1.0,0.99475,14.570352473189216,15.149210207404833,16.316096369062357
485,true_active_true_active,82,1,83,2,1.5545664,-0.5821588,1.0,1.0,1.0,0.61025,14.570352473189216,16.430740858931237,17.668172900095406
485,true_active_true_active,98,1,99,2,-0.9927392,-0.5821588,1.0,1.0,0.99475,0.61025,15.149210207404833,16.430740858931237,17.820326655696253
486,true_active_true_active,2,33,3,34,1.854495,1.2852303,0.998,0.9995,1.0,1.0,6.417976427166328,8.367433668019777,13.568530220606922
486,true_active_true_active,2,41,3,42,1.854495,-1.4035194,0.998,1.0,1.0,1.0,6.417976427166328,9.06208486550499,12.998054402549728
486,true_active_true_active,2,79,3,80,1.854495,-0.92672366,0.998,1.0,1.0,0.999625,6.417976427166328,9.239561853341865,13.78095407982287
486,true_active_true_active,2,28,3,29,1.854495,1.3047394,0.998,0.99875,1.0,1.0,6.417976427166328,13.30989446877426,15.13785272688398
486,true_active_true_active,2,43,3,44,1.854495,1.5670729,0.998,1.0,1.0,1.0,6.417976427166328,15.308020243759618,16.581850799657403
486,true_active_true_active,2,24,3,25,1.854495,-1.0350921,0.998,1.0,1.0,0.958875,6.417976427166328,17.340319351706608,17.767678412559103
486,true_active_true_active,2,17,3,18,1.854495,-0.5297416,0.998,1.0,1.0,0.932625,6.417976427166328,18.135275255037104,19.408149237437545
486,true_active_true_active,33,41,34,42,1.2852303,-1.4035194,0.9995,1.0,1.0,1.0,8.367433668019777,9.06208486550499,14.708359438521803
486,true_active_true_active,33,79,34,80,1.2852303,-0.92672366,0.9995,1.0,1.0,0.999625,8.367433668019777,9.239561853341865,14.461690674977827
486,true_active_true_active,33,28,34,29,1.2852303,1.3047394,0.9995,0.99875,1.0,1.0,8.367433668019777,13.30989446877426,16.72041768382132
486,true_active_true_active,33,43,34,44,1.2852303,1.5670729,0.9995,1.0,1.0,1.0,8.367433668019777,15.308020243759618,17.916588822565043
486,true_active_true_active,33,24,34,25,1.2852303,-1.0350921,0.9995,1.0,1.0,0.958875,8.367433668019777,17.340319351706608,18.163356979755928
486,true_active_true_active,33,17,34,18,1.2852303,-0.5297416,0.9995,1.0,1.0,0.932625,8.367433668019777,18.135275255037104,19.809875592508583
486,true_active_true_active,41,79,42,80,-1.4035194,-0.92672366,1.0,1.0,1.0,0.999625,9.06208486550499,9.239561853341865,16.109545819392753
486,true_active_true_active,41,28,42,29,-1.4035194,1.3047394,1.0,0.99875,1.0,1.0,9.06208486550499,13.30989446877426,16.67482842050132
486,true_active_true_active,41,43,42,44,-1.4035194,1.5670729,1.0,1.0,1.0,1.0,9.06208486550499,15.308020243759618,17.34255050386789
486,true_active_true_active,41,24,42,25,-1.4035194,-1.0350921,1.0,1.0,1.0,0.958875,9.06208486550499,17.340319351706608,18.42997920899395
486,true_active_true_active,41,17,42,18,-1.4035194,-0.5297416,1.0,1.0,1.0,0.932625,9.06208486550499,18.135275255037104,21.169632408527686
486,true_active_true_active,79,28,80,29,-0.92672366,1.3047394,1.0,0.99875,0.999625,1.0,9.239561853341865,13.30989446877426,16.79461224785225
486,true_active_true_active,79,43,80,44,-0.92672366,1.5670729,1.0,1.0,0.999625,1.0,9.239561853341865,15.308020243759618,17.39433526920732
486,true_active_true_active,79,24,80,25,-0.92672366,-1.0350921,1.0,1.0,0.999625,0.958875,9.239561853341865,17.340319351706608,19.335730528726774
486,true_active_true_active,79,17,80,18,-0.92672366,-0.5297416,1.0,1.0,0.999625,0.932625,9.239561853341865,18.135275255037104,19.887914770580906
486,true_active_true_active,28,43,29,44,1.3047394,1.5670729,0.99875,1.0,1.0,1.0,13.30989446877426,15.308020243759618,18.160598914413995
486,true_active_true_active,28,24,29,25,1.3047394,-1.0350921,0.99875,1.0,1.0,0.958875,13.30989446877426,17.340319351706608,18.847329497755457
486,true_active_true_active,28,17,29,18,1.3047394,-0.5297416,0.99875,1.0,1.0,0.932625,13.30989446877426,18.135275255037104,20.15032272115201
486,true_active_true_active,43,24,44,25,1.5670729,-1.0350921,1.0,1.0,1.0,0.958875,15.308020243759618,17.340319351706608,19.113302116455262
486,true_active_true_active,43,17,44,18,1.5670729,-0.5297416,1.0,1.0,1.0,0.932625,15.308020243759618,18.135275255037104,21.08264618125649
486,true_active_true_active,24,17,25,18,-1.0350921,-0.5297416,1.0,1.0,0.958875,0.932625,17.340319351706608,18.135275255037104,23.253231775452946
487,true_active_true_active,58,33,59,34,-1.7213328,-1.4196332,1.0,1.0,1.0,1.0,14.671471693024088,14.699956415202031,15.623304012289893
487,true_active_true_active,58,50,59,51,-1.7213328,-0.7281037,1.0,1.0,1.0,0.93925,14.671471693024088,14.709015471362283,13.764624581477952
487,true_active_true_active,58,81,59,82,-1.7213328,-1.2714095,1.0,1.0,1.0,1.0,14.671471693024088,15.271506434523573,16.220375681662784
487,true_active_true_active,58,8,59,9,-1.7213328,1.7846297,1.0,1.0,1.0,1.0,14.671471693024088,15.641864878513715,11.719321705351334
