seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
411,active_zero,45,85,46,86,0.8393911,0.0,0.0020000000000000018,0.0005,0.29213065087126644,0.05721769080333026,0.014540850512068082,0.015355232606368223,0.5978124987930362,0.9008356546332895
411,active_zero,51,63,52,64,-1.6376859,0.0,0.0,0.0,0.297803757007089,0.08066021793861185,0.015104831697634534,0.011043274333681175,0.6166232999816651,0.9273736141403919
411,active_zero,51,91,52,92,-1.6376859,0.0,0.0,0.000375,0.3030702809757683,0.0807695358102805,0.01520533348587002,0.03098108364319172,0.5990743389440147,0.9171210152365977
411,active_zero,45,16,46,17,0.8393911,0.0,0.0020000000000000018,0.0,0.30640868261758014,0.06654005622235516,0.013630111123811,0.09357127878281467,0.7450207241466579,1.0708480680457075
411,active_zero,77,21,78,22,1.8152012,0.0,0.0,0.0,0.3071980877192523,0.05710437045475695,0.015509337465697846,0.09392313088049287,0.7876626401153376,1.1138408123345394
411,active_zero,77,17,78,18,1.8152012,0.0,0.0,0.0,0.3123047444324315,0.058022312186345015,0.015538682645823025,0.10437923371573017,0.7924580880462538,1.1248876577303486
411,active_zero,45,84,46,85,0.8393911,0.0,0.0020000000000000018,0.0005,0.3166055021858956,0.06163852391719624,0.015434077713335518,0.08899756578337115,0.5564101624614607,0.8919377930457469
411,active_zero,45,88,46,89,0.8393911,0.0,0.0020000000000000018,0.0,0.3195612443400865,0.06093937055455494,0.013957054070777587,0.16724034417606637,0.7324183580647535,1.0782868373955967
411,active_zero,51,18,52,19,-1.6376859,0.0,0.0,0.0,0.32003775802709267,0.08215535289550349,0.015411453878938011,0.11462299140144787,0.600142126700987,0.9437105826275092
411,active_zero,51,65,52,66,-1.6376859,0.0,0.0,0.0,0.3215700816507712,0.08204716491402206,0.015527062833039385,0.23045476016933053,0.6210216802054336,0.9777237200727998
411,active_zero,51,24,52,25,-1.6376859,0.0,0.0,0.0,0.3216460489348224,0.08429630927061174,0.014970036437665713,0.026131249785338484,0.7095966801448723,1.0460279940947064
411,active_zero,51,32,52,33,-1.6376859,0.0,0.0,0.0,0.32727266471969085,0.08270424160906674,0.0155963677779631,0.16132473064527797,0.6038687864310816,0.9594434403206976
411,active_zero,51,85,52,86,-1.6376859,0.0,0.0,0.0005,0.3363070828874648,0.08348852465148007,0.01581885626822889,0.043681903270991904,0.617374751284804,0.9703535910315734
411,active_zero,45,21,46,22,0.8393911,0.0,0.0020000000000000018,0.0,0.3403756736223359,0.0744486545812954,0.01367971437045391,0.26052824960980364,0.8095606429029214,1.186853935536981
411,active_zero,45,17,46,18,0.8393911,0.0,0.0020000000000000018,0.0,0.3454823303355151,0.07515505142956526,0.013714136882473162,0.06522915463976525,0.7983014679479035,1.16125075311097
411,active_zero,51,16,52,17,-1.6376859,0.0,0.0,0.0,0.3505851146337786,0.09013350481197033,0.014976055191198066,0.03378578542909189,0.7582694362834872,1.1249904937391717
411,active_zero,51,84,52,85,-1.6376859,0.0,0.0,0.0005,0.36078193420209403,0.08657815681975486,0.016611255093032077,0.04050551888885935,0.5963336660534453,0.9739767815996587
411,active_zero,51,88,52,89,-1.6376859,0.0,0.0,0.0,0.3637376763562849,0.08608180116145718,0.015282837385179566,0.0657782678743842,0.733951396788512,1.1166957893946758
411,active_zero,51,21,52,22,-1.6376859,0.0,0.0,0.0,0.3845521056385343,0.09612009038999249,0.01502293039672868,0.21366081640959533,0.8054714302011947,1.22475735911887
411,active_zero,51,17,52,18,-1.6376859,0.0,0.0,0.0,0.3896587623517136,0.09666825416338029,0.015052917315475055,0.005366801300536898,0.8472868463757453,1.2509123436027194
411,active_zero,30,55,31,56,1.595781,0.0,0.0,0.0,0.40043722284808,0.15893753075684594,0.014009776634796129,0.028006632105230408,0.8561472404896742,1.2787813237826609
411,active_zero,30,29,31,30,1.595781,0.0,0.0,0.0,0.40063330350001825,0.1589365159860285,0.014011173544805678,0.04026635281458906,0.8500837370870435,1.274140120853325
411,active_zero,30,83,31,84,1.595781,0.0,0.0,0.0,0.4007915130668582,0.15894362577143664,0.014008341073828522,0.1039583346457058,0.8423240969182214,1.272907891295251
411,active_zero,30,28,31,29,1.595781,0.0,0.0,0.0,0.4039612154415293,0.15894044404578836,0.014024912361387452,0.037237068167862944,0.8549117128952449,1.2819969076484863
411,active_zero,30,97,31,98,1.595781,0.0,0.0,0.0,0.4048989490465832,0.15896233958798522,0.014020466220642744,0.02449915395163993,0.7997064634397161,1.2264566783954225
411,active_zero,30,76,31,77,1.595781,0.0,0.0,0.0,0.4051188780087076,0.15896921964491542,0.014020128694906684,0.0572450986862929,0.859739881750572,1.2899852237661273
411,active_zero,30,25,31,26,1.595781,0.0,0.0,0.0,0.4054760757815017,0.15893910069226136,0.014034489019199174,0.07735072983414226,0.8220535977567524,1.2546672788456943
411,active_zero,30,98,31,99,1.595781,0.0,0.0,0.0,0.40589194234116144,0.15895196723381486,0.014030063586639833,0.027962223884225382,0.8845247335010534,1.312615610850679
411,active_zero,30,93,31,94,1.595781,0.0,0.0,0.0,0.40598984327373877,0.15897339966554455,0.014024363427045347,0.23199643120282795,0.8376072990327167,1.2862002162500539
411,active_zero,30,75,31,76,1.595781,0.0,0.0,0.0,0.40699030380142687,0.15896627468204214,0.014032288154806505,0.013736295884361916,0.8573329405441247,1.2851015734408935
411,active_zero,30,10,31,11,1.595781,0.0,0.0,0.0,0.40920898047378007,0.15899683263323747,0.014042840580985724,0.2570804189475716,0.8290446115661128,1.2833720273432203
411,active_zero,30,68,31,69,1.595781,0.0,0.0,0.0,0.4114501692217219,0.15901951750877855,0.014052044443462192,0.003438579545090485,0.8545184116906597,1.2857274017286338
411,active_zero,30,79,31,80,1.595781,0.0,0.0,0.0,0.41184565349418445,0.15901778099264413,0.014055760247360128,0.032837079463036135,0.9011329172717746,1.3356779968733672
411,active_zero,30,73,31,74,1.595781,0.0,0.0,0.0,0.41191636350672,0.15905147162203684,0.014043151349523046,0.08937917748141488,0.8445417432079453,1.2848119594623912
411,active_zero,30,5,31,6,1.595781,0.0,0.0,0.0,0.4121935617898203,0.15904531453180693,0.014052210367530339,0.0429989105675128,0.8589370995589981,1.294848136450633
411,active_zero,30,99,31,100,1.595781,0.0,0.0,0.0,0.41449663591172436,0.1590578127826797,0.014074741914945624,0.08325832890329324,0.875669070463709,1.3179160060227668
411,active_zero,30,74,31,75,1.595781,0.0,0.0,0.0,0.41655209181199865,0.15908554006354436,0.014085391767499515,0.08086169658022621,0.8041575324555124,1.248225695873763
411,active_zero,30,31,31,32,1.595781,0.0,0.0,0.0,0.4166543458869401,0.15909627362266215,0.014083713827240016,0.2203005458390837,0.8248562645251123,1.282971220815037
411,active_zero,30,63,31,64,1.595781,0.0,0.0,0.0,0.4269092643250863,0.15932236655479054,0.014163441221598664,0.03136064909905906,0.810109089345202,1.259627515541073
411,active_zero,30,91,31,92,1.595781,0.0,0.0,0.000375,0.43217578829376563,0.15937773885245976,0.01426546612537807,0.05699090711271578,0.8155545363012213,1.272933555722849
411,active_zero,30,18,31,19,1.595781,0.0,0.0,0.0,0.44914326534508997,0.16008450186104647,0.014473356022394118,0.17477255259835175,0.8043100337069655,1.290557343503594
411,active_zero,30,65,31,66,1.595781,0.0,0.0,0.0,0.4506755889687685,0.16002900673672696,0.014596944350471134,0.21069228433619272,0.7530441415683047,1.244441095731983
411,active_zero,30,24,31,25,1.595781,0.0,0.0,0.0,0.4507515562528197,0.16119371415586062,0.014016481550440467,0.005269976673986515,0.9032034561490256,1.3741055018724402
411,active_zero,30,32,31,33,1.595781,0.0,0.0,0.0,0.45637817203768816,0.16036688344806593,0.014686944426343147,0.04379290049920745,0.894990992596291,1.3754568791352924
411,active_zero,30,85,31,86,1.595781,0.0,0.0,0.0005,0.4654125902054621,0.16077275725444118,0.014921310820435584,0.04510047901096055,0.8351965119070341,1.3249267534441453
411,active_zero,30,16,31,17,1.595781,0.0,0.0,0.0,0.4796906219517759,0.1643216188345409,0.014024505702020509,0.03189627146709051,0.8762175263611407,1.379036063768585
411,active_zero,30,84,31,85,1.595781,0.0,0.0,0.0005,0.48988744152009134,0.16239865444338122,0.015814719584608627,0.08584219424170292,0.7734481953221944,1.2921134016069462
411,active_zero,30,88,31,89,1.595781,0.0,0.0,0.0,0.4928431836742822,0.162134580574026,0.014372872166345592,0.040322251152829905,0.8849016951160857,1.4015837800046398
411,active_zero,26,55,27,56,1.9593331,0.0,0.0,0.0,0.5060734035120728,0.21494050890027167,0.01353463947488695,0.06951255377547534,1.04347731890406,1.5813796885524292
411,active_zero,26,29,27,30,1.9593331,0.0,0.0,0.0,0.5062694841640111,0.2149397585301554,0.013535131486482431,0.05932003619760066,0.9897893037733734,1.5268685502817805
412,active_zero,34,91,35,92,-1.459824,0.0,0.0,0.0,0.15958773680034105,0.017266614224655183,0.010167118745548582,0.21460244141357623,0.5837036891285617,0.769020111179113
412,active_zero,34,50,35,51,-1.459824,0.0,0.0,0.0,0.16114508941177985,0.017289631740626924,0.01016965360265776,0.18991084819571524,0.57333602156893,0.7577435723750086
412,active_zero,34,27,35,28,-1.459824,0.0,0.0,0.0,0.1615228797100824,0.017336858539305885,0.010170479311946926,0.00032030353672568655,0.5843142498313084,0.7501454655769808
412,active_zero,34,38,35,39,-1.459824,0.0,0.0,0.0,0.16182335224792277,0.017354405935529615,0.010172596263496437,0.03021026947862715,0.5915042373371561,0.7606272061923687
412,active_zero,34,5,35,6,-1.459824,0.0,0.0,0.0,0.1622798805950948,0.01728663342128795,0.010177708462760473,0.028811056054759414,0.5555042981544458,0.7249383748128355
412,active_zero,34,22,35,23,-1.459824,0.0,0.0,0.0,0.1637473032401816,0.017382106190752398,0.010178810305523506,0.17140699306548413,0.5660773551609324,0.7512482709031184
412,active_zero,34,81,35,82,-1.459824,0.0,0.0,0.0,0.1638416415659404,0.017315886028159207,0.010185993484204308,0.07805931094065674,0.5945352339393881,0.7704608935732612
412,active_zero,34,23,35,24,-1.459824,0.0,0.0,0.0,0.16459770245662086,0.01740650455112897,0.010185665541127611,0.043166162029232694,0.5940070964467661,0.7672084819467049
412,active_zero,34,65,35,66,-1.459824,0.0,0.0,0.0,0.16461164107149356,0.01741175127605352,0.010185781250208737,0.13090350706612883,0.5896290542189203,0.7716186664371844
412,active_zero,34,96,35,97,-1.459824,0.0,0.0,0.0,0.16519685130980286,0.01739619526463055,0.010190914812191835,0.10146268463222127,0.5392658221149667,0.7188962901175027
412,active_zero,34,44,35,45,-1.459824,0.0,0.0,0.0,0.16536011244824822,0.017579741332220927,0.010183790087109157,0.024259515999887772,0.5771480091425775,0.7492379948458139
412,active_zero,34,64,35,65,-1.459824,0.0,0.0,0.0,0.16677759658607189,0.017466392931634045,0.010198659222581594,0.0018151270619651896,0.5755824454752864,0.7468378588663637
412,active_zero,34,4,35,5,-1.459824,0.0,0.0,0.0,0.1678481114935625,0.017725364249172846,0.010196903099505468,0.13425550664074332,0.5808792282065504,0.7664746525639808
412,active_zero,34,93,35,94,-1.459824,0.0,0.0,0.0,0.1685092094044981,0.017483697982968855,0.010212683875723255,0.15327902942866567,0.5418978481081123,0.7300365012227046
412,active_zero,24,91,25,92,1.4174571,0.0,0.0,0.0,0.16898042381163722,0.003915392932714569,0.014507299893395068,0.24625771147514167,0.5736877635375488,0.7713123227633204
412,active_zero,24,50,25,51,1.4174571,0.0,0.0,0.0,0.17053777642307602,0.004015681855050333,0.014509446556271142,0.18645369739313009,0.5599951470733178,0.7532072230602795
412,active_zero,34,43,35,44,-1.459824,0.0,0.0,0.0,0.17055470106293805,0.01788852860838869,0.010218033460916433,0.22606510891369083,0.5753513232523587,0.7728558964327338
412,active_zero,24,27,25,28,1.4174571,0.0,0.0,0.0,0.17091556672137856,0.004214380031082842,0.014509821686496912,0.2983259278135093,0.5648047570097521,0.769601809937214
412,active_zero,24,38,25,39,1.4174571,0.0,0.0,0.0,0.17121603925921894,0.004285993514884501,0.014509669583696483,0.14419743272781604,0.5412224660019972,0.7309142652814102
412,active_zero,24,5,25,6,1.4174571,0.0,0.0,0.0,0.171672567606391,0.004002752812312546,0.014514856499974405,0.05865722638253329,0.5464123755059918,0.7279796551568609
412,active_zero,24,22,25,23,1.4174571,0.0,0.0,0.0,0.17313999025147778,0.0043968114197767555,0.014515172804100742,0.42258444531518735,0.5637584202877047,0.783225329413704
412,active_zero,24,81,25,82,1.4174571,0.0,0.0,0.0,0.17323432857723658,0.004127256228378082,0.014520902524598634,0.4323683369729796,0.5853977776414255,0.8059118911699474
412,active_zero,24,23,25,24,1.4174571,0.0,0.0,0.0,0.17399038946791703,0.004492297376950898,0.014519803046482859,0.03194041750734215,0.5549028144441035,0.7361664261620706
412,active_zero,24,65,25,66,1.4174571,0.0,0.0,0.0,0.17400432808278976,0.0045125843519692585,0.014524864734585047,0.2653430069453976,0.5689614949576629,0.7735825983538356
412,active_zero,24,96,25,97,1.4174571,0.0,0.0,0.0,0.17458953832109902,0.004452184263891245,0.014524092923018915,0.4756731358846514,0.5556133233317725,0.7818464168984804
412,active_zero,24,44,25,45,1.4174571,0.0,0.0,0.0,0.1747527994595444,0.0051226594989598265,0.014518573576899693,0.25783714971339444,0.5213340779656733,0.726012501740678
412,active_zero,24,64,25,65,1.4174571,0.0,0.0,0.0,0.17617028359736803,0.004719027132441836,0.014529102603956871,0.0030881968264488656,0.5595252820188589,0.7401085636631052
412,active_zero,34,11,35,12,-1.459824,0.0,0.0,0.0,0.17707418568761402,0.01811332802447012,0.010195708214369293,0.2359875515496745,0.5901832790600482,0.795216479758669
412,active_zero,24,4,25,5,1.4174571,0.0,0.0,0.0,0.17724079850485863,0.005602041842073413,0.014527131590477846,0.10561009616660869,0.5567859824633452,0.7487797776666915
412,active_zero,24,93,25,94,1.4174571,0.0,0.0,0.0,0.1779018964157943,0.004782680231225551,0.014542748973361969,0.3731963505283606,0.5495071805824071,0.7688426673175005
412,active_zero,34,85,35,86,-1.459824,0.0,0.0,0.0,0.17984268783768054,0.01744514959517103,0.010256667824008626,0.038645419513044024,0.5982723313465709,0.786288243051075
412,active_zero,24,43,25,44,1.4174571,0.0,0.0,0.0,0.17994738807423422,0.006098671232951243,0.014539065465958408,0.18418657505071503,0.5747441718682292,0.7773548509373198
412,active_zero,34,21,35,22,-1.459824,0.0,0.0,0.0,0.18080653777090647,0.019212693899347454,0.01029420476309116,0.09092569933797592,0.5747279576896502,0.7691218859750618
412,active_zero,24,11,25,12,1.4174571,0.0,0.0,0.0,0.18646687269891019,0.0067295606956577075,0.014527539528607013,0.11256782687901296,0.5726024133465084,0.7746309096850373
412,active_zero,34,16,35,17,-1.459824,0.0,0.0,0.000125,0.18846844398332335,0.02027150294221053,0.010419463142707707,0.006831804012741995,0.560814944251615,0.7545985847161106
412,active_zero,24,85,25,86,1.4174571,0.0,0.0,0.0,0.1892353748489767,0.004639782261311677,0.014567707835107548,0.016242276510676414,0.56203809543375,0.7570036031187024
412,active_zero,24,21,25,22,1.4174571,0.0,0.0,0.0,0.19019922478220264,0.009290960225106408,0.014597592435337883,0.4415979168392653,0.5337874201430206,0.7727249307404949
412,active_zero,56,91,57,92,1.5295873,0.0,0.0,0.0,0.1916663214522261,0.029073845269035434,0.01350571783887006,0.3209310118775842,0.6134046386104269,0.8434478752370325
412,active_zero,56,50,57,51,1.5295873,0.0,0.0,0.0,0.1932236740636649,0.02908752099563047,0.013508217256508507,0.21377934041689192,0.5754451869393287,0.796332601458373
412,active_zero,56,27,57,28,1.5295873,0.0,0.0,0.0,0.19360146436196743,0.02911561738924065,0.013507337333166499,0.18832337870914986,0.5920586327417894,0.8107808310468875
412,active_zero,56,38,57,39,1.5295873,0.0,0.0,0.0,0.1939019368998078,0.029126069376417662,0.013507578227359214,0.0950033960793839,0.5969859972846208,0.8066777752868485
412,active_zero,56,5,57,6,1.5295873,0.0,0.0,0.0,0.19435846524697986,0.029085738893601085,0.01351271174314308,0.03336744503527983,0.5745313807465086,0.7785133423221622
412,active_zero,56,22,57,23,1.5295873,0.0,0.0,0.0,0.19582588789206665,0.02914258271964484,0.013513907751320617,0.5332135736112,0.5526680040138662,0.8081079844768474
412,active_zero,56,81,57,82,1.5295873,0.0,0.0,0.0,0.19592022621782545,0.02910313421068165,0.013518386349379904,0.4806852233970192,0.5639381966258475,0.8142168551917881
412,active_zero,56,23,57,24,1.5295873,0.0,0.0,0.0,0.1966762871085059,0.029157141708905945,0.013519229229162221,0.019725474607098458,0.5750818525780692,0.7800262086254662
412,active_zero,56,65,57,66,1.5295873,0.0,0.0,0.0,0.19669022572337863,0.029160274251863624,0.013518624252447937,0.17581670009911013,0.5848219472074572,0.8053895264290453
412,active_zero,56,96,57,97,1.5295873,0.0,0.0,0.0,0.1972754359616879,0.029150988347394047,0.01352295198996959,0.5155690970090379,0.5535662287124571,0.8086944112072805
412,active_zero,56,44,57,45,1.5295873,0.0,0.0,0.0,0.19743869710013326,0.029260892283943532,0.013516458404084167,0.19978438758135234,0.5763214461511812,0.800043785838865
412,active_zero,24,16,25,17,1.4174571,0.0,0.0,0.000125,0.1978611309946195,0.011319371297494244,0.014685892660930042,0.08457435036913898,0.5651625741712817,0.7762845504977971
412,active_zero,56,64,57,65,1.5295873,0.0,0.0,0.0,0.1988561812379569,0.02919293397360027,0.013528574038024368,0.02286762555517632,0.5432808335150979,0.7507252142154386
412,active_zero,56,4,57,5,1.5295873,0.0,0.0,0.0,0.1999266961454475,0.029348612398384426,0.013526476229745368,0.11401578867726986,0.5768174687467187,0.794462224057168
412,active_zero,56,93,57,94,1.5295873,0.0,0.0,0.0,0.20058779405638316,0.02920329103208093,0.013540642990443382,0.31521076786614577,0.5878877365005782,0.8263020971943948
412,active_zero,56,43,57,44,1.5295873,0.0,0.0,0.0,0.20263328571482309,0.02944744416274339,0.013543436949402035,0.22947806631680182,0.582260897809352,0.81417259380948
412,active_zero,34,78,35,79,-1.459824,0.0,0.0,0.0,0.20413601410336252,0.02135530569824249,0.010365916745632392,0.21415127756063035,0.6256901512781461,0.8559683028938041
412,active_zero,34,80,35,81,-1.459824,0.0,0.0,0.0,0.2048545759221258,0.024303732125322046,0.010678086282883595,0.008691980585619563,0.5401709095536412,0.7509945783175821
412,active_zero,56,11,57,12,1.5295873,0.0,0.0,0.0,0.20915277033949906,0.029584542654345763,0.013525923989378115,0.17298394080736298,0.5842677489332615,0.817058848616276
412,active_zero,34,69,35,70,-1.459824,0.0,0.0,0.000125,0.2094769079768999,0.02534833656519211,0.010800763894837511,0.0770938799747952,0.5636908875951792,0.7861122081997871
412,active_zero,56,85,57,86,1.5295873,0.0,0.0,0.0,0.21192127248956558,0.02918022886035415,0.013570800020175156,0.036848273062554254,0.5840272757874804,0.8059440984743805
412,active_zero,56,21,57,22,1.5295873,0.0,0.0,0.0,0.2128851224227915,0.030270119240180936,0.013600146733271104,0.5238151402321279,0.5949423532118558,0.866636038265196
412,active_zero,24,78,25,79,1.4174571,0.0,0.0,0.0,0.21352870111465871,0.013162196492222512,0.014648799744549763,0.21807055225803254,0.6125488118240073,0.852862987749829
412,active_zero,24,80,25,81,1.4174571,0.0,0.0,0.0,0.21424726293342197,0.017546102993368565,0.014870635610427535,0.01962484467804571,0.5515424992927266,0.7732245158958969
412,active_zero,24,69,25,70,1.4174571,0.0,0.0,0.000125,0.21886959498819608,0.018966615450752986,0.014946394660891073,0.13788793233579752,0.5431728199098286,0.7814644683419025
412,active_zero,34,74,35,75,-1.459824,0.0,0.0,0.0005,0.21919777911342164,0.027420481589296955,0.011139922680298132,0.018819173606023202,0.5361048646092205,0.7627115899122485
412,active_zero,56,16,57,17,1.5295873,0.0,0.0,0.000125,0.22054702863520836,0.03095296986527786,0.01370359528089721,0.10240109930421298,0.5764761865541121,0.8137845209264939
412,active_zero,24,74,25,75,1.4174571,0.0,0.0,0.0005,0.2285904661247178,0.021658188881424498,0.01529353739783064,0.14339356266738956,0.536836869459194,0.7857558950882508
412,active_zero,34,31,35,32,-1.459824,0.0,0.0,0.0,0.2340147449776277,0.042724741951948225,0.010176021122267655,0.2036733182111855,0.7341607393042,0.9953592955787081
412,active_zero,56,78,57,79,1.5295873,0.0,0.0,0.0,0.23621459875524758,0.031673357785529106,0.01365824727442549,0.16509880134283755,0.6203657802329271,0.8796721567196177
412,active_zero,56,80,57,81,1.5295873,0.0,0.0,0.0,0.23693316057401084,0.03373164548556978,0.013893427970073296,0.003998478246389042,0.5789538828235007,0.8231334127632256
412,active_zero,34,92,35,93,-1.459824,0.0,0.0,0.000125,0.23732079471899659,0.017359938615546883,0.012424429240703649,0.18956216924390165,0.6543535098429603,0.9154726226580776
412,active_zero,56,69,57,70,1.5295873,0.0,0.0,0.000125,0.24155549262878495,0.03449189293974752,0.014014631737415273,0.4125302017770875,0.5242030096818449,0.8139643697166671
412,active_zero,24,31,25,32,1.4174571,0.0,0.0,0.0,0.24340743198892387,0.03927592022976739,0.014511722196588321,0.26354267360817457,0.7140940348949201,0.9914112568167853
412,active_zero,24,92,25,93,1.4174571,0.0,0.0,0.000125,0.24671348173029273,0.0043083411854265,0.016180749712266834,0.2415372584963914,0.6178717869248855,0.8932150160514267
412,active_zero,34,51,35,52,-1.459824,0.0,0.0,0.0,0.24736748455373853,0.048502399670433946,0.010170172275840914,0.1898805627142292,0.7665533779565767,1.0403017018177418
412,active_zero,34,18,35,19,-1.459824,0.0,0.0,0.0,0.25114004936423207,0.04933878806800686,0.010180770619433592,0.28087487571933034,0.786189698768937,1.072896307166761
412,active_zero,56,74,57,75,1.5295873,0.0,0.0,0.0005,0.2512763637653067,0.03604213260246572,0.014257754152332918,0.04103261148234465,0.554238477880739,0.81678675459261
412,active_zero,24,51,25,52,1.4174571,0.0,0.0,0.0,0.2567601715650347,0.0454937040569901,0.014509092659435233,0.13639093218706239,0.7450153135633536,1.0235912219176524
412,active_zero,24,18,25,19,1.4174571,0.0,0.0,0.0,0.26053273637552826,0.04638437606623789,0.014515064084586271,0.1888378741948376,0.740511309507296,1.0281950369300783
412,active_zero,56,31,57,32,1.5295873,0.0,0.0,0.0,0.2660933296295127,0.048708891250010135,0.013509676904811556,0.3200830069223711,0.7057790028167693,1.012128941489723
412,active_zero,56,92,57,93,1.5295873,0.0,0.0,0.000125,0.2693993793708816,0.029129366293833187,0.015352633779539207,0.11395006425801643,0.6166548849717752,0.9042003658427265
412,active_zero,34,2,35,3,-1.459824,0.0,0.0,0.0,0.2733349177708147,0.05830054518889663,0.010208056870788202,0.22452187824940834,0.8282161335733211,1.1323853079056634
412,active_zero,34,98,35,99,-1.459824,0.0,0.0,0.0,0.27910256688474977,0.05532718325692623,0.010334747423866076,0.13265096679445496,0.8095837581080951,1.1100678268539494
412,active_zero,56,51,57,52,1.5295873,0.0,0.0,0.0,0.27944606920562354,0.053848261677934044,0.013507486964411043,0.12456641582463895,0.7468030168844966,1.04746742558148
412,active_zero,24,2,25,3,1.4174571,0.0,0.0,0.0,0.2827276047821109,0.05582246773797325,0.014540172984792384,0.263555120633884,0.8023832485113029,1.1206836553767978
412,active_zero,56,18,57,19,1.5295873,0.0,0.0,0.0,0.28321863401611713,0.05460282520130662,0.013513823443913652,0.25238160576205104,0.74870102890061,1.0659965618740412
412,active_zero,34,76,35,77,-1.459824,0.0,0.0,0.0,0.2840490639298593,0.06667710098910522,0.01017128056945332,0.20233737295717535,0.8588567547508532,1.1723500862177039
412,active_zero,24,98,25,99,1.4174571,0.0,0.0,0.0,0.2884952538960459,0.052709501441201144,0.01462334043080384,0.09916440979203348,0.7767805187738556,1.0841189989009261
412,active_zero,24,76,25,77,1.4174571,0.0,0.0,0.0,0.29344175094115543,0.06452154780649502,0.014508990856443667,0.2555836328821443,0.8280467401919245,1.1571262569160545
412,active_zero,48,91,49,92,1.0260903,0.0,0.00012500000000004174,0.0,0.29468431884047697,0.09963484942272571,0.013923488891036782,0.2927230979762482,0.6696823482008798,1.0070833340040133
412,active_zero,48,50,49,51,1.0260903,0.0,0.00012500000000004174,0.0,0.2962416714519157,0.09963884091273169,0.01392556806451119,0.21485980060045773,0.6827101863796918,1.0138831139990543
412,active_zero,48,27,49,28,1.0260903,0.0,0.00012500000000004174,0.0,0.2966194617502183,0.09964704670344257,0.013925938894609866,0.05565661856115093,0.6662878341165382,0.9819191471168685
412,active_zero,48,38,49,39,1.0260903,0.0,0.00012500000000004174,0.0,0.29691993428805863,0.09965010114436065,0.013926094107411338,0.1052925430971667,0.6835954069684863,1.0044911292075505
412,active_zero,48,5,49,6,1.0260903,0.0,0.00012500000000004174,0.0,0.2973764626352307,0.09963832067908486,0.01393120947514528,0.03658985788512696,0.6856175763389885,1.0000996591994267
412,active_zero,48,22,49,23,1.0260903,0.0,0.00012500000000004174,0.0,0.29884388528031747,0.09965492897159053,0.013932853091144308,0.3878341089585152,0.6817799168455904,1.0328559191917046
412,active_zero,48,81,49,82,1.0260903,0.0,0.00012500000000004174,0.0,0.2989382236060763,0.09964339999039756,0.013936682472835932,0.5150591517120592,0.6639255666189859,1.027818216013517
412,active_zero,48,23,49,24,1.0260903,0.0,0.00012500000000004174,0.0,0.2996942844967567,0.0996591875011764,0.013936865389417437,0.04152367924774098,0.6574502734798114,0.9747470609988144
412,active_zero,48,65,49,66,1.0260903,0.0,0.00012500000000004174,0.0,0.2997082231116295,0.09966010402967335,0.013936950381229976,0.1980856498165209,0.6170971300243391,0.9500641661158954
412,active_zero,48,96,49,97,1.0260903,0.0,0.00012500000000004174,0.0,0.30029343334993874,0.09965738739497096,0.013942209603749678,0.4689769672581335,0.6983205753168494,1.0589629965330363
412,active_zero,48,44,49,45,1.0260903,0.0,0.00012500000000004174,0.0,0.3004566944883841,0.0996895910213998,0.013935833030670097,0.14937201576249154,0.7347799492090126,1.0636267626334532
412,active_zero,48,64,49,65,1.0260903,0.0,0.00012500000000004174,0.0,0.30187417862620775,0.09966966506790517,0.013951723929229148,0.055031549170276514,0.648819340258338,0.9696515712906713
412,active_zero,48,4,49,5,1.0260903,0.0,0.00012500000000004174,0.0,0.30294469353369835,0.09971537389225403,0.013948475060932046,0.14142231570179598,0.6653375471876058,0.9958831284459422
412,active_zero,48,93,49,94,1.0260903,0.0,0.00012500000000004174,0.0,0.303605791444634,0.09967269910996607,0.013956745901356305,0.2503938784287085,0.678772296828625,1.0208739325024656
412,active_zero,56,2,57,3,1.5295873,0.0,0.0,0.0,0.3054135024226997,0.06281803945736708,0.013535918115354043,0.2714548886351471,0.8064912233888167,1.1487159981496065
412,active_zero,48,43,49,44,1.0260903,0.0,0.00012500000000004174,0.0,0.30565128310307393,0.09974450715943861,0.013958428819051271,0.14203690383075412,0.6702432685552872,1.003562299962143
412,active_zero,20,91,21,92,1.5812792,0.0,0.0,0.0,0.30619228851743946,0.10409154725287639,0.014845597186814838,0.23672587146869792,0.6529998203041137,0.9969852499904143
412,active_zero,20,50,21,51,1.5812792,0.0,0.0,0.0,0.3077496411288782,0.1040953678529512,0.014847412357780252,0.16709592138370238,0.673472431462293,1.0120530546042816
412,active_zero,20,27,21,28,1.5812792,0.0,0.0,0.0,0.3081274314271808,0.10410322236475986,0.014847975116482755,0.032988435019858195,0.6744184134186463,0.9999670043634096
412,active_zero,20,38,21,39,1.5812792,0.0,0.0,0.0,0.3084279039650211,0.1041061460629961,0.014848054319098298,0.09848051044321007,0.6847028990194063,1.0171014822148228
412,active_zero,20,5,21,6,1.5812792,0.0,0.0,0.0,0.3088844323121932,0.10409486989163645,0.014853529697857172,0.06820310665125959,0.7041167250305679,1.033944337421515
