method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
MCMC,,46,edge,hidden_layer_1,0,hidden_layer_1,W1,1,4,input,0.6516500115394592,0.28497713804244995,0.43217411637306213,1.0890223979949951,0.8220003843307495,0.6673001646995544
MCMC,,47,edge,hidden_layer_1,0,hidden_layer_1,W1,1,5,input,0.637499988079071,0.2671404480934143,0.38176846504211426,1.0678513050079346,0.79517662525177,0.6529877185821533
MCMC,,48,edge,hidden_layer_1,0,hidden_layer_1,W1,2,0,input,0.6559500098228455,0.28470462560653687,0.43955957889556885,1.0754787921905518,0.809542715549469,0.6754007339477539
MCMC,,49,edge,hidden_layer_1,0,hidden_layer_1,W1,2,1,input,0.6672999858856201,0.3031694293022156,0.48837992548942566,1.0892127752304077,0.8484529256820679,0.7153814435005188
MCMC,,50,edge,hidden_layer_1,0,hidden_layer_1,W1,2,2,input,0.6514999866485596,0.2847021222114563,0.433635950088501,1.0823768377304077,0.7982478737831116,0.6826249361038208
MCMC,,51,edge,hidden_layer_1,0,hidden_layer_1,W1,2,3,input,0.6596999764442444,0.2900324761867523,0.45703598856925964,1.0740330219268799,0.80013108253479,0.6666139960289001
MCMC,,52,edge,hidden_layer_1,0,hidden_layer_1,W1,2,4,input,0.6653500199317932,0.29615578055381775,0.4737701117992401,1.0803967714309692,0.8285365104675293,0.7026206851005554
MCMC,,53,edge,hidden_layer_1,0,hidden_layer_1,W1,2,5,input,0.6677500009536743,0.29750797152519226,0.48349589109420776,1.0683718919754028,0.8261134028434753,0.697188675403595
MCMC,,54,edge,hidden_layer_1,0,hidden_layer_1,W1,3,0,input,0.6621999740600586,0.29672664403915405,0.4681273400783539,1.0673940181732178,0.836854100227356,0.721238374710083
MCMC,,55,edge,hidden_layer_1,0,hidden_layer_1,W1,3,1,input,0.6424999833106995,0.2735423147678375,0.4040495753288269,1.065039873123169,0.7894805669784546,0.660175085067749
