branch,head,coupling_layer,target_coord,mean_entropy
shift,1,3,8,0.0702182799577713
shift,1,3,9,0.11315922439098358
shift,1,3,11,0.04633385315537453
shift,1,3,13,2.100325584411621
shift,1,3,16,0.6122346520423889
shift,1,3,18,0.9010766744613647
shift,1,3,20,0.19493477046489716
shift,1,3,22,0.16783934831619263
shift,1,3,24,0.052476637065410614
shift,1,3,25,2.069610834121704
shift,1,3,27,1.8588582277297974
shift,1,3,28,2.2068817615509033
shift,1,3,29,2.244385242462158
shift,1,3,32,0.4727817475795746
shift,1,3,37,2.5639936923980713
shift,1,3,39,1.200515866279602
shift,1,3,40,1.340378761291504
shift,1,3,41,2.709415912628174
shift,1,3,42,2.502941131591797
shift,1,3,43,1.8999918699264526
shift,1,3,44,1.5442006587982178
shift,1,3,45,1.8164987564086914
shift,1,4,1,1.8919148445129395
shift,1,4,2,2.732991933822632
shift,1,4,4,2.7412850856781006
shift,1,4,7,2.0445265769958496
shift,1,4,8,2.4918510913848877
shift,1,4,9,2.395720958709717
shift,1,4,10,2.3117597103118896
shift,1,4,11,2.1321420669555664
shift,1,4,13,2.5823817253112793
shift,1,4,14,1.7486010789871216
shift,1,4,16,2.347325086593628
shift,1,4,18,2.4734394550323486
shift,1,4,21,0.9590297937393188
shift,1,4,23,1.0417532920837402
shift,1,4,25,2.2370190620422363
shift,1,4,28,2.4067676067352295
shift,1,4,30,2.0433061122894287
shift,1,4,33,2.0192959308624268
shift,1,4,36,2.146238327026367
shift,1,4,37,2.6997199058532715
shift,1,4,38,2.840250015258789
shift,1,4,39,2.7045068740844727
shift,1,4,40,2.0744035243988037
shift,1,4,45,2.609438180923462
shift,1,5,0,1.4966645240783691
shift,1,5,3,2.1249115467071533
shift,1,5,5,2.305008888244629
shift,1,5,6,2.6766269207000732
shift,1,5,12,1.2450952529907227
shift,1,5,15,0.2564242482185364
shift,1,5,17,0.3255474865436554
shift,1,5,19,0.5449961423873901
shift,1,5,20,0.5257635712623596
shift,1,5,22,0.47898444533348083
shift,1,5,24,0.6469973921775818
shift,1,5,26,2.7410683631896973
shift,1,5,27,2.0245742797851562
shift,1,5,29,2.5797858238220215
shift,1,5,31,1.9256176948547363
shift,1,5,32,1.3813562393188477
shift,1,5,34,0.655001163482666
shift,1,5,35,2.1933491230010986
shift,1,5,41,0.025774002075195312
shift,1,5,42,0.003339021699503064
shift,1,5,43,0.12748566269874573
shift,1,5,44,0.0874049961566925
