environment,method,runtime_s,source
Low SNR,MCMC,2320.561,data2\n160p100\n160p100_mh8_output\low_snr\seed_402\mh_runtime_summary.csv
Low SNR,MCMC,2295.194,data2\n160p100\n160p100_mh8_output\low_snr\seed_403\mh_runtime_summary.csv
Low SNR,MCMC,2392.504,data2\n160p100\n160p100_mh8_output\low_snr\seed_404\mh_runtime_summary.csv
Low SNR,MCMC,2405.386,data2\n160p100\n160p100_mh8_output\low_snr\seed_405\mh_runtime_summary.csv
Low SNR,MCMC,2538.872,data2\n160p100\n160p100_mh8_output\low_snr\seed_406\mh_runtime_summary.csv
Low SNR,MCMC,2405.219,data2\n160p100\n160p100_mh8_output\low_snr\seed_407\mh_runtime_summary.csv
Low SNR,MCMC,2410.057,data2\n160p100\n160p100_mh8_output\low_snr\seed_408\mh_runtime_summary.csv
Low SNR,MCMC,2252.662,data2\n160p100\n160p100_mh8_output\low_snr\seed_409\mh_runtime_summary.csv
Low SNR,MCMC,2184.57,data2\n160p100\n160p100_mh8_output\low_snr\seed_410\mh_runtime_summary.csv
Low SNR,MCMC,2205.848,data2\n160p100\n160p100_mh8_output\low_snr\seed_411\mh_runtime_summary.csv
Low SNR,MCMC,2203.216,data2\n160p100\n160p100_mh8_output\low_snr\seed_412\mh_runtime_summary.csv
Low SNR,MCMC,2238.951,data2\n160p100\n160p100_mh8_output\low_snr\seed_413\mh_runtime_summary.csv
Low SNR,MCMC,2353.832,data2\n160p100\n160p100_mh8_output\low_snr\seed_414\mh_runtime_summary.csv
Low SNR,MCMC,2255.519,data2\n160p100\n160p100_mh8_output\low_snr\seed_415\mh_runtime_summary.csv
Low SNR,MCMC,2247.541,data2\n160p100\n160p100_mh8_output\low_snr\seed_416\mh_runtime_summary.csv
Low SNR,MCMC,2217.121,data2\n160p100\n160p100_mh8_output\low_snr\seed_417\mh_runtime_summary.csv
Low SNR,MCMC,2114.029,data2\n160p100\n160p100_mh8_output\low_snr\seed_418\mh_runtime_summary.csv
Low SNR,MCMC,2272.559,data2\n160p100\n160p100_mh8_output\low_snr\seed_419\mh_runtime_summary.csv
Low SNR,MCMC,2284.777,data2\n160p100\n160p100_mh8_output\low_snr\seed_420\mh_runtime_summary.csv
Low SNR,MCMC,2266.902,data2\n160p100\n160p100_mh8_output\low_snr\seed_421\mh_runtime_summary.csv
Low SNR,MCMC,2173.033,data2\n160p100\n160p100_mh8_output\low_snr\seed_422\mh_runtime_summary.csv
Low SNR,MCMC,2344.804,data2\n160p100\n160p100_mh8_output\low_snr\seed_423\mh_runtime_summary.csv
Low SNR,MCMC,2313.813,data2\n160p100\n160p100_mh8_output\low_snr\seed_424\mh_runtime_summary.csv
Low SNR,MCMC,2326.297,data2\n160p100\n160p100_mh8_output\low_snr\seed_425\mh_runtime_summary.csv
Low SNR,MCMC,2229.745,data2\n160p100\n160p100_mh8_output\low_snr\seed_426\mh_runtime_summary.csv
Low SNR,MCMC,2294.667,data2\n160p100\n160p100_mh8_output\low_snr\seed_427\mh_runtime_summary.csv
Low SNR,MCMC,2285.182,data2\n160p100\n160p100_mh8_output\low_snr\seed_428\mh_runtime_summary.csv
Low SNR,MCMC,2272.528,data2\n160p100\n160p100_mh8_output\low_snr\seed_429\mh_runtime_summary.csv
Low SNR,MCMC,2539.264,data2\n160p100\n160p100_mh8_output\low_snr\seed_430\mh_runtime_summary.csv
Low SNR,MCMC,2672.09,data2\n160p100\n160p100_mh8_output\low_snr\seed_431\mh_runtime_summary.csv
Low SNR,MCMC,2461.059,data2\n160p100\n160p100_mh8_output\low_snr\seed_432\mh_runtime_summary.csv
Low SNR,MCMC,2181.792,data2\n160p100\n160p100_mh8_output\low_snr\seed_433\mh_runtime_summary.csv
Low SNR,MCMC,2175.36,data2\n160p100\n160p100_mh8_output\low_snr\seed_434\mh_runtime_summary.csv
Low SNR,MCMC,2311.466,data2\n160p100\n160p100_mh8_output\low_snr\seed_435\mh_runtime_summary.csv
Low SNR,MCMC,2160.391,data2\n160p100\n160p100_mh8_output\low_snr\seed_436\mh_runtime_summary.csv
Low SNR,MCMC,2192.981,data2\n160p100\n160p100_mh8_output\low_snr\seed_437\mh_runtime_summary.csv
Low SNR,MCMC,2233.685,data2\n160p100\n160p100_mh8_output\low_snr\seed_438\mh_runtime_summary.csv
Low SNR,MCMC,2256.458,data2\n160p100\n160p100_mh8_output\low_snr\seed_439\mh_runtime_summary.csv
Low SNR,MCMC,2308.73,data2\n160p100\n160p100_mh8_output\low_snr\seed_440\mh_runtime_summary.csv
Low SNR,MCMC,2161.39,data2\n160p100\n160p100_mh8_output\low_snr\seed_441\mh_runtime_summary.csv
Low SNR,MCMC,2231.597,data2\n160p100\n160p100_mh8_output\low_snr\seed_442\mh_runtime_summary.csv
Low SNR,MCMC,2157.319,data2\n160p100\n160p100_mh8_output\low_snr\seed_443\mh_runtime_summary.csv
Low SNR,MCMC,2178.628,data2\n160p100\n160p100_mh8_output\low_snr\seed_444\mh_runtime_summary.csv
Low SNR,MCMC,2715.555,data2\n160p100\n160p100_mh8_output\low_snr\seed_445\mh_runtime_summary.csv
Low SNR,MCMC,2714.793,data2\n160p100\n160p100_mh8_output\low_snr\seed_446\mh_runtime_summary.csv
Low SNR,MCMC,2633.441,data2\n160p100\n160p100_mh8_output\low_snr\seed_447\mh_runtime_summary.csv
Low SNR,MCMC,2652.419,data2\n160p100\n160p100_mh8_output\low_snr\seed_448\mh_runtime_summary.csv
Low SNR,MCMC,2786.239,data2\n160p100\n160p100_mh8_output\low_snr\seed_449\mh_runtime_summary.csv
Low SNR,MCMC,2631.628,data2\n160p100\n160p100_mh8_output\low_snr\seed_450\mh_runtime_summary.csv
Low SNR,MCMC,2566.853,data2\n160p100\n160p100_mh8_output\low_snr\seed_451\mh_runtime_summary.csv
Low SNR,MCMC,2429.132,data2\n160p100\n160p100_mh8_output\low_snr\seed_452\mh_runtime_summary.csv
Low SNR,MCMC,2309.307,data2\n160p100\n160p100_mh8_output\low_snr\seed_453\mh_runtime_summary.csv
Low SNR,MCMC,2447.446,data2\n160p100\n160p100_mh8_output\low_snr\seed_454\mh_runtime_summary.csv
Low SNR,MCMC,2344.28,data2\n160p100\n160p100_mh8_output\low_snr\seed_455\mh_runtime_summary.csv
Low SNR,MCMC,2358.106,data2\n160p100\n160p100_mh8_output\low_snr\seed_456\mh_runtime_summary.csv
Low SNR,MCMC,2352.563,data2\n160p100\n160p100_mh8_output\low_snr\seed_457\mh_runtime_summary.csv
Low SNR,MCMC,2442.952,data2\n160p100\n160p100_mh8_output\low_snr\seed_458\mh_runtime_summary.csv
Low SNR,MCMC,2421.324,data2\n160p100\n160p100_mh8_output\low_snr\seed_459\mh_runtime_summary.csv
Low SNR,MCMC,2340.437,data2\n160p100\n160p100_mh8_output\low_snr\seed_460\mh_runtime_summary.csv
Low SNR,MCMC,2286.33,data2\n160p100\n160p100_mh8_output\low_snr\seed_461\mh_runtime_summary.csv
Low SNR,MCMC,2306.312,data2\n160p100\n160p100_mh8_output\low_snr\seed_462\mh_runtime_summary.csv
Low SNR,MCMC,2297.597,data2\n160p100\n160p100_mh8_output\low_snr\seed_463\mh_runtime_summary.csv
Low SNR,MCMC,2261.137,data2\n160p100\n160p100_mh8_output\low_snr\seed_464\mh_runtime_summary.csv
Low SNR,MCMC,2412.506,data2\n160p100\n160p100_mh8_output\low_snr\seed_465\mh_runtime_summary.csv
Low SNR,MCMC,2935.109,data2\n160p100\n160p100_mh8_output\low_snr\seed_466\mh_runtime_summary.csv
Low SNR,MCMC,2889.013,data2\n160p100\n160p100_mh8_output\low_snr\seed_467\mh_runtime_summary.csv
Low SNR,MCMC,3058.393,data2\n160p100\n160p100_mh8_output\low_snr\seed_468\mh_runtime_summary.csv
Low SNR,MCMC,2982.257,data2\n160p100\n160p100_mh8_output\low_snr\seed_469\mh_runtime_summary.csv
Low SNR,MCMC,3021.001,data2\n160p100\n160p100_mh8_output\low_snr\seed_470\mh_runtime_summary.csv
Low SNR,MCMC,2350.403,data2\n160p100\n160p100_mh8_output\low_snr\seed_471\mh_runtime_summary.csv
Low SNR,MCMC,2263.143,data2\n160p100\n160p100_mh8_output\low_snr\seed_472\mh_runtime_summary.csv
Low SNR,MCMC,2269.575,data2\n160p100\n160p100_mh8_output\low_snr\seed_473\mh_runtime_summary.csv
Low SNR,MCMC,2290.117,data2\n160p100\n160p100_mh8_output\low_snr\seed_474\mh_runtime_summary.csv
Low SNR,MCMC,2350.768,data2\n160p100\n160p100_mh8_output\low_snr\seed_475\mh_runtime_summary.csv
Low SNR,MCMC,2348.803,data2\n160p100\n160p100_mh8_output\low_snr\seed_476\mh_runtime_summary.csv
Low SNR,MCMC,2228.697,data2\n160p100\n160p100_mh8_output\low_snr\seed_477\mh_runtime_summary.csv
Low SNR,MCMC,2185.457,data2\n160p100\n160p100_mh8_output\low_snr\seed_478\mh_runtime_summary.csv
Low SNR,MCMC,2231.186,data2\n160p100\n160p100_mh8_output\low_snr\seed_479\mh_runtime_summary.csv
Low SNR,MCMC,2769.431,data2\n160p100\n160p100_mh8_output\low_snr\seed_480\mh_runtime_summary.csv
Low SNR,MCMC,2642.974,data2\n160p100\n160p100_mh8_output\low_snr\seed_481\mh_runtime_summary.csv
Low SNR,MCMC,2516.785,data2\n160p100\n160p100_mh8_output\low_snr\seed_482\mh_runtime_summary.csv
Low SNR,MCMC,5871.743,data2\n160p100\n160p100_mh8_output\low_snr\seed_483\mh_runtime_summary.csv
Low SNR,MCMC,5605.651,data2\n160p100\n160p100_mh8_output\low_snr\seed_484\mh_runtime_summary.csv
Low SNR,MCMC,5546.773,data2\n160p100\n160p100_mh8_output\low_snr\seed_485\mh_runtime_summary.csv
Low SNR,MCMC,5875.523,data2\n160p100\n160p100_mh8_output\low_snr\seed_486\mh_runtime_summary.csv
Low SNR,MCMC,6239.456,data2\n160p100\n160p100_mh8_output\low_snr\seed_487\mh_runtime_summary.csv
Low SNR,MCMC,6307.51,data2\n160p100\n160p100_mh8_output\low_snr\seed_488\mh_runtime_summary.csv
Low SNR,MCMC,6353.987,data2\n160p100\n160p100_mh8_output\low_snr\seed_489\mh_runtime_summary.csv
Low SNR,MCMC,6338.71,data2\n160p100\n160p100_mh8_output\low_snr\seed_490\mh_runtime_summary.csv
Low SNR,MCMC,6375.566,data2\n160p100\n160p100_mh8_output\low_snr\seed_491\mh_runtime_summary.csv
Low SNR,MCMC,6608.9,data2\n160p100\n160p100_mh8_output\low_snr\seed_492\mh_runtime_summary.csv
Low SNR,MCMC,6372.165,data2\n160p100\n160p100_mh8_output\low_snr\seed_493\mh_runtime_summary.csv
Low SNR,MCMC,6380.669,data2\n160p100\n160p100_mh8_output\low_snr\seed_494\mh_runtime_summary.csv
Low SNR,MCMC,2347.668,data2\n160p100\n160p100_mh8_output\low_snr\seed_495\mh_runtime_summary.csv
Low SNR,MCMC,2343.652,data2\n160p100\n160p100_mh8_output\low_snr\seed_496\mh_runtime_summary.csv
Low SNR,MCMC,2484.356,data2\n160p100\n160p100_mh8_output\low_snr\seed_497\mh_runtime_summary.csv
Low SNR,MCMC,2474.624,data2\n160p100\n160p100_mh8_output\low_snr\seed_498\mh_runtime_summary.csv
Low SNR,MCMC,2376.505,data2\n160p100\n160p100_mh8_output\low_snr\seed_499\mh_runtime_summary.csv
Baseline,MCMC,2222.573,data2\n160p100\n160p100_mh8_output\simple\seed_400\mh_runtime_summary.csv
Baseline,MCMC,2188.689,data2\n160p100\n160p100_mh8_output\simple\seed_401\mh_runtime_summary.csv
Baseline,MCMC,2218.933,data2\n160p100\n160p100_mh8_output\simple\seed_402\mh_runtime_summary.csv
Baseline,MCMC,2166.804,data2\n160p100\n160p100_mh8_output\simple\seed_403\mh_runtime_summary.csv
Baseline,MCMC,2213.692,data2\n160p100\n160p100_mh8_output\simple\seed_404\mh_runtime_summary.csv
Baseline,MCMC,2238.113,data2\n160p100\n160p100_mh8_output\simple\seed_405\mh_runtime_summary.csv
Baseline,MCMC,2161.984,data2\n160p100\n160p100_mh8_output\simple\seed_406\mh_runtime_summary.csv
Baseline,MCMC,2241.005,data2\n160p100\n160p100_mh8_output\simple\seed_407\mh_runtime_summary.csv
Baseline,MCMC,2224.255,data2\n160p100\n160p100_mh8_output\simple\seed_408\mh_runtime_summary.csv
Baseline,MCMC,2207.192,data2\n160p100\n160p100_mh8_output\simple\seed_409\mh_runtime_summary.csv
Baseline,MCMC,2200.214,data2\n160p100\n160p100_mh8_output\simple\seed_410\mh_runtime_summary.csv
Baseline,MCMC,2166.411,data2\n160p100\n160p100_mh8_output\simple\seed_411\mh_runtime_summary.csv
Baseline,MCMC,2432.344,data2\n160p100\n160p100_mh8_output\simple\seed_412\mh_runtime_summary.csv
Baseline,MCMC,2441.935,data2\n160p100\n160p100_mh8_output\simple\seed_413\mh_runtime_summary.csv
Baseline,MCMC,2415.501,data2\n160p100\n160p100_mh8_output\simple\seed_414\mh_runtime_summary.csv
Baseline,MCMC,2297.804,data2\n160p100\n160p100_mh8_output\simple\seed_415\mh_runtime_summary.csv
Baseline,MCMC,2317.367,data2\n160p100\n160p100_mh8_output\simple\seed_416\mh_runtime_summary.csv
Baseline,MCMC,2342.762,data2\n160p100\n160p100_mh8_output\simple\seed_417\mh_runtime_summary.csv
Baseline,MCMC,2569.506,data2\n160p100\n160p100_mh8_output\simple\seed_418\mh_runtime_summary.csv
Baseline,MCMC,2435.642,data2\n160p100\n160p100_mh8_output\simple\seed_419\mh_runtime_summary.csv
Baseline,MCMC,2403.603,data2\n160p100\n160p100_mh8_output\simple\seed_420\mh_runtime_summary.csv
Baseline,MCMC,2414.837,data2\n160p100\n160p100_mh8_output\simple\seed_421\mh_runtime_summary.csv
Baseline,MCMC,2556.482,data2\n160p100\n160p100_mh8_output\simple\seed_422\mh_runtime_summary.csv
Baseline,MCMC,2404.202,data2\n160p100\n160p100_mh8_output\simple\seed_423\mh_runtime_summary.csv
Baseline,MCMC,2400.494,data2\n160p100\n160p100_mh8_output\simple\seed_424\mh_runtime_summary.csv
Baseline,MCMC,2514.65,data2\n160p100\n160p100_mh8_output\simple\seed_425\mh_runtime_summary.csv
Baseline,MCMC,2385.549,data2\n160p100\n160p100_mh8_output\simple\seed_426\mh_runtime_summary.csv
Baseline,MCMC,2393.256,data2\n160p100\n160p100_mh8_output\simple\seed_427\mh_runtime_summary.csv
Baseline,MCMC,2403.44,data2\n160p100\n160p100_mh8_output\simple\seed_428\mh_runtime_summary.csv
Baseline,MCMC,2401.958,data2\n160p100\n160p100_mh8_output\simple\seed_429\mh_runtime_summary.csv
Baseline,MCMC,2410.925,data2\n160p100\n160p100_mh8_output\simple\seed_430\mh_runtime_summary.csv
Baseline,MCMC,2492.467,data2\n160p100\n160p100_mh8_output\simple\seed_431\mh_runtime_summary.csv
Baseline,MCMC,2518.752,data2\n160p100\n160p100_mh8_output\simple\seed_432\mh_runtime_summary.csv
Baseline,MCMC,2196.159,data2\n160p100\n160p100_mh8_output\simple\seed_433\mh_runtime_summary.csv
Baseline,MCMC,2220.016,data2\n160p100\n160p100_mh8_output\simple\seed_434\mh_runtime_summary.csv
Baseline,MCMC,2325.918,data2\n160p100\n160p100_mh8_output\simple\seed_435\mh_runtime_summary.csv
Baseline,MCMC,2334.977,data2\n160p100\n160p100_mh8_output\simple\seed_436\mh_runtime_summary.csv
Baseline,MCMC,2348.613,data2\n160p100\n160p100_mh8_output\simple\seed_437\mh_runtime_summary.csv
Baseline,MCMC,2198.976,data2\n160p100\n160p100_mh8_output\simple\seed_438\mh_runtime_summary.csv
Baseline,MCMC,2244.678,data2\n160p100\n160p100_mh8_output\simple\seed_439\mh_runtime_summary.csv
Baseline,MCMC,2237.458,data2\n160p100\n160p100_mh8_output\simple\seed_440\mh_runtime_summary.csv
Baseline,MCMC,2432.046,data2\n160p100\n160p100_mh8_output\simple\seed_441\mh_runtime_summary.csv
Baseline,MCMC,2497.076,data2\n160p100\n160p100_mh8_output\simple\seed_442\mh_runtime_summary.csv
Baseline,MCMC,2514.705,data2\n160p100\n160p100_mh8_output\simple\seed_443\mh_runtime_summary.csv
Baseline,MCMC,2503.753,data2\n160p100\n160p100_mh8_output\simple\seed_444\mh_runtime_summary.csv
Baseline,MCMC,2384.331,data2\n160p100\n160p100_mh8_output\simple\seed_445\mh_runtime_summary.csv
Baseline,MCMC,2529.48,data2\n160p100\n160p100_mh8_output\simple\seed_446\mh_runtime_summary.csv
Baseline,MCMC,2385.876,data2\n160p100\n160p100_mh8_output\simple\seed_447\mh_runtime_summary.csv
Baseline,MCMC,2487.113,data2\n160p100\n160p100_mh8_output\simple\seed_448\mh_runtime_summary.csv
Baseline,MCMC,2785.898,data2\n160p100\n160p100_mh8_output\simple\seed_449\mh_runtime_summary.csv
Baseline,MCMC,2372.645,data2\n160p100\n160p100_mh8_output\simple\seed_450\mh_runtime_summary.csv
Baseline,MCMC,2412.943,data2\n160p100\n160p100_mh8_output\simple\seed_451\mh_runtime_summary.csv
Baseline,MCMC,2279.741,data2\n160p100\n160p100_mh8_output\simple\seed_452\mh_runtime_summary.csv
Baseline,MCMC,2217.263,data2\n160p100\n160p100_mh8_output\simple\seed_453\mh_runtime_summary.csv
Baseline,MCMC,2231.101,data2\n160p100\n160p100_mh8_output\simple\seed_454\mh_runtime_summary.csv
Baseline,MCMC,2413.687,data2\n160p100\n160p100_mh8_output\simple\seed_455\mh_runtime_summary.csv
Baseline,MCMC,2326.277,data2\n160p100\n160p100_mh8_output\simple\seed_456\mh_runtime_summary.csv
Baseline,MCMC,2348.439,data2\n160p100\n160p100_mh8_output\simple\seed_457\mh_runtime_summary.csv
Baseline,MCMC,2285.876,data2\n160p100\n160p100_mh8_output\simple\seed_458\mh_runtime_summary.csv
Baseline,MCMC,2272.669,data2\n160p100\n160p100_mh8_output\simple\seed_459\mh_runtime_summary.csv
Baseline,MCMC,2435.526,data2\n160p100\n160p100_mh8_output\simple\seed_460\mh_runtime_summary.csv
Baseline,MCMC,2351.332,data2\n160p100\n160p100_mh8_output\simple\seed_461\mh_runtime_summary.csv
Baseline,MCMC,2333.058,data2\n160p100\n160p100_mh8_output\simple\seed_462\mh_runtime_summary.csv
Baseline,MCMC,2245.172,data2\n160p100\n160p100_mh8_output\simple\seed_463\mh_runtime_summary.csv
Baseline,MCMC,2343.29,data2\n160p100\n160p100_mh8_output\simple\seed_464\mh_runtime_summary.csv
Baseline,MCMC,2431.758,data2\n160p100\n160p100_mh8_output\simple\seed_465\mh_runtime_summary.csv
Baseline,MCMC,2384.123,data2\n160p100\n160p100_mh8_output\simple\seed_466\mh_runtime_summary.csv
Baseline,MCMC,2147.294,data2\n160p100\n160p100_mh8_output\simple\seed_467\mh_runtime_summary.csv
Baseline,MCMC,2158.816,data2\n160p100\n160p100_mh8_output\simple\seed_468\mh_runtime_summary.csv
