branch,head,coupling_layer,target_coord,mean_entropy
shift,2,5,5,0.11252866685390472
shift,2,5,6,0.5003136396408081
shift,2,5,12,1.9529260396957397
shift,2,5,15,0.8158625364303589
shift,2,5,17,0.5308753848075867
shift,2,5,19,0.6154274940490723
shift,2,5,20,2.4981653690338135
shift,2,5,22,2.0879247188568115
shift,2,5,24,2.3809585571289062
shift,2,5,26,0.5060544610023499
shift,2,5,27,1.9724767208099365
shift,2,5,29,0.8279879093170166
shift,2,5,31,0.14097818732261658
shift,2,5,32,1.704491376876831
shift,2,5,34,0.46634382009506226
shift,2,5,35,0.35680046677589417
shift,2,5,41,0.9629787802696228
shift,2,5,42,2.6405701637268066
shift,2,5,43,1.0278781652450562
shift,2,5,44,1.3962441682815552
shift,2,5,46,0.6331945061683655
shift,2,6,0,0.701845109462738
shift,2,6,2,0.604767918586731
shift,2,6,4,0.7836933732032776
shift,2,6,5,0.6113652586936951
shift,2,6,6,0.381233274936676
shift,2,6,8,1.2452747821807861
shift,2,6,9,1.1991467475891113
shift,2,6,10,1.1422951221466064
shift,2,6,11,1.5052403211593628
shift,2,6,12,1.4544928073883057
shift,2,6,14,0.9707188606262207
shift,2,6,18,1.2854971885681152
shift,2,6,19,0.6795952320098877
shift,2,6,21,0.8102103471755981
shift,2,6,22,0.5531809329986572
shift,2,6,23,0.40390655398368835
shift,2,6,24,0.4810408353805542
shift,2,6,26,2.812375068664551
shift,2,6,32,1.2699013948440552
shift,2,6,34,1.4398283958435059
shift,2,6,35,2.8447415828704834
shift,2,6,38,2.600724458694458
shift,2,6,45,2.0445215702056885
shift,2,6,46,0.1823093593120575
shift,2,7,1,1.3434070348739624
shift,2,7,3,1.7837409973144531
shift,2,7,7,2.7857823371887207
shift,2,7,13,2.5720102787017822
shift,2,7,15,2.625122547149658
shift,2,7,16,2.8571279048919678
shift,2,7,17,2.8457250595092773
shift,2,7,20,0.635800302028656
shift,2,7,25,1.8289272785186768
shift,2,7,27,2.986473560333252
shift,2,7,28,2.5814735889434814
shift,2,7,29,2.8332836627960205
shift,2,7,30,2.601273536682129
shift,2,7,31,2.4202163219451904
shift,2,7,33,2.0095455646514893
shift,2,7,36,0.6916341781616211
shift,2,7,37,1.3162424564361572
shift,2,7,39,0.5563358068466187
shift,2,7,40,1.9566618204116821
shift,2,7,41,2.2794690132141113
shift,2,7,42,1.5865721702575684
shift,2,7,43,1.8518065214157104
shift,2,7,44,0.9012560248374939
scale,1,0,3,0.0312909334897995
scale,1,0,4,0.17967915534973145
scale,1,0,5,0.16124124825000763
scale,1,0,7,1.9456850290298462
scale,1,0,8,1.5822019577026367
scale,1,0,11,1.774963140487671
scale,1,0,12,1.001569390296936
