variable,mean,sd,rhat,ess,mcse,quantity
edge_W1_2_4,0.10406110780421741,0.20215800080816868,1.0158375840218445,237.14701087508553,0.013127502407646732,effective_strength
edge_W1_2_5,0.09143195050058095,0.20652673516711573,1.0274357516824444,126.26720403322885,0.018379385952727614,effective_strength
edge_W1_3_0,0.38078874846495736,0.5760886124568648,1.060471466553387,58.51179658914538,0.07531258839785829,effective_strength
edge_W1_3_1,0.14739744642716696,0.26981427443617617,1.0064196763615598,632.2290216012412,0.010730691473956284,effective_strength
edge_W1_3_2,0.14697181009560864,0.27365518154571145,1.0077746961552019,690.2014892257693,0.010416353969973799,effective_strength
edge_W1_3_3,0.35327710572656806,0.5346606682017849,1.2204588199408686,18.604043910960392,0.12395799953404318,effective_strength
edge_W1_3_4,0.1544335551831552,0.2731491590895644,1.0037108369011318,672.5632777164284,0.010532544249710148,effective_strength
edge_W1_3_5,0.16376814536997344,0.293918085320399,1.0060694744712373,571.9475509711699,0.012289895990720261,effective_strength
edge_W1_4_0,0.5028926408278972,0.6288761093330486,1.2734827271426212,17.8596657235382,0.14880873794343857,effective_strength
edge_W1_4_1,0.14716786253471295,0.27399824762701847,1.0331638676946904,177.8078685626118,0.020548129650564614,effective_strength
edge_W1_4_2,0.1403703077484192,0.26163342425131336,1.0321913779824736,171.03189050707385,0.020005742619444693,effective_strength
edge_W1_4_3,0.25468794851876,0.42324413815996376,1.0356170396916684,104.37355117706905,0.04142816734998568,effective_strength
edge_W1_4_4,0.14749202991782961,0.2707980850178119,1.0304182891024676,193.7000112729182,0.019457218943939394,effective_strength
edge_W1_4_5,0.15647825244512537,0.2747899856566463,1.0231614552500952,290.4631541753608,0.01612335353650576,effective_strength
edge_W2_0_0,0.23732975057904956,0.3663421105922043,1.004730305063287,455.65897982878425,0.017161959645031543,effective_strength
edge_W2_0_1,0.26082546818179364,0.4051848990852349,1.0560971067582747,54.768944834757185,0.054750244654560326,effective_strength
edge_W2_0_2,0.3746187408432661,0.4971498421930728,1.0760446079202046,52.81864174026934,0.06840592051855832,effective_strength
edge_W2_0_3,0.2576530662091354,0.38518705646746476,1.0390434203832193,128.61989422430614,0.03396390449181398,effective_strength
edge_W2_0_4,0.23142459789360117,0.3565534225687908,1.005937940771703,351.51525680935924,0.01901746036909628,effective_strength
edge_W2_1_0,0.2898919332265638,0.40701331251593686,1.0516654670095258,75.06888593114635,0.04697628069478211,effective_strength
edge_W2_1_1,0.2193711862507557,0.3453007718747287,1.0096383907450102,334.6486750426213,0.018875696868044887,effective_strength
edge_W2_1_2,0.27830730033353357,0.40292315128185696,1.0242472009858818,128.05272632125792,0.035606378758287156,effective_strength
